date,opposition,shirt,player,dob,age_on_matchday
18/06/2016,Japan,13,Duncan Taylor,1989-09-05,26.78
18/06/2016,Japan,6,John Barclay,1986-09-24,29.73
18/06/2016,Japan,7,John Hardie,1988-07-27,27.89
18/06/2016,Japan,11,Damien Hoyland,1994-01-11,22.43
18/06/2016,Japan,22,Pete Horne,1989-10-05,26.7
18/06/2016,Japan,17,Rory Sutherland,1992-08-24,23.82
18/06/2016,Japan,1,Alasdair Dickinson,1983-09-11,32.77
18/06/2016,Japan,18,Moray Low,1984-11-28,31.55
18/06/2016,Japan,16,Fraser Brown,1989-06-20,27.0
18/06/2016,Japan,23,Sean Maitland,1988-09-14,27.76
18/06/2016,Japan,2,Stuart McInally,1990-08-09,25.86
18/06/2016,Japan,14,Tommy Seymour,1988-07-01,27.96
18/06/2016,Japan,9,Greig Laidlaw,1985-10-12,30.68
18/06/2016,Japan,4,Richie Gray,1989-08-24,26.82
18/06/2016,Japan,19,Tim Swinson,1987-02-17,29.33
18/06/2016,Japan,21,Henry Pyrgos,1989-07-09,26.94
18/06/2016,Japan,8,Ryan Wilson,1989-05-18,27.09
18/06/2016,Japan,20,David Denton,1990-02-05,26.37
18/06/2016,Japan,10,Ruaridh Jackson,1988-02-12,28.35
18/06/2016,Japan,15,Stuart Hogg,1992-06-24,23.98
18/06/2016,Japan,12,Matt Scott,1990-09-30,25.72
18/06/2016,Japan,3,WP Nel,1986-04-30,30.14
18/06/2016,Japan,5,Jonny Gray,1994-03-14,22.26
25/06/2016,Japan,7,John Barclay,1986-09-24,29.75
25/06/2016,Japan,20,John Hardie,1988-07-27,27.91
25/06/2016,Japan,12,Pete Horne,1989-10-05,26.72
25/06/2016,Japan,1,Rory Sutherland,1992-08-24,23.84
25/06/2016,Japan,17,Gordon Reid,1987-03-04,29.31
25/06/2016,Japan,3,Moray Low,1984-11-28,31.57
25/06/2016,Japan,16,Fraser Brown,1989-06-20,27.01
25/06/2016,Japan,11,Sean Maitland,1988-09-14,27.78
25/06/2016,Japan,2,Stuart McInally,1990-08-09,25.88
25/06/2016,Japan,14,Tommy Seymour,1988-07-01,27.98
25/06/2016,Japan,22,Huw Jones,1993-12-17,22.52
25/06/2016,Japan,21,Greig Laidlaw,1985-10-12,30.7
25/06/2016,Japan,4,Richie Gray,1989-08-24,26.84
25/06/2016,Japan,6,Josh Strauss,1986-10-23,29.67
25/06/2016,Japan,23,Sean Lamont,1981-01-15,35.44
25/06/2016,Japan,19,Tim Swinson,1987-02-17,29.35
25/06/2016,Japan,9,Henry Pyrgos,1989-07-09,26.96
25/06/2016,Japan,8,Ryan Wilson,1989-05-18,27.11
25/06/2016,Japan,10,Ruaridh Jackson,1988-02-12,28.37
25/06/2016,Japan,15,Stuart Hogg,1992-06-24,24.0
25/06/2016,Japan,13,Matt Scott,1990-09-30,25.74
25/06/2016,Japan,18,WP Nel,1986-04-30,30.16
25/06/2016,Japan,5,Jonny Gray,1994-03-14,22.28
12/11/2016,Australia,11,Tim Visser,1987-05-29,29.46
12/11/2016,Australia,6,John Barclay,1986-09-24,30.14
12/11/2016,Australia,20,John Hardie,1988-07-27,28.3
12/11/2016,Australia,22,Pete Horne,1989-10-05,27.11
12/11/2016,Australia,17,Gordon Reid,1987-03-04,29.7
12/11/2016,Australia,18,Moray Low,1984-11-28,31.96
12/11/2016,Australia,16,Fraser Brown,1989-06-20,27.4
12/11/2016,Australia,23,Rory Hughes,1993-03-04,23.69
12/11/2016,Australia,19,Grant Gilchrist,1990-08-09,26.26
12/11/2016,Australia,14,Sean Maitland,1988-09-14,28.16
12/11/2016,Australia,7,Hamish Watson,1991-10-15,25.08
12/11/2016,Australia,2,Ross Ford,1984-04-23,32.56
12/11/2016,Australia,13,Huw Jones,1993-12-17,22.91
12/11/2016,Australia,9,Greig Laidlaw,1985-10-12,31.09
12/11/2016,Australia,12,Alex Dunbar,1990-04-23,26.56
12/11/2016,Australia,10,Finn Russell,1992-09-23,24.14
12/11/2016,Australia,4,Richie Gray,1989-08-24,27.22
12/11/2016,Australia,3,Zander Fagerson,1996-01-19,20.82
12/11/2016,Australia,21,Ali Price,1993-05-12,23.5
12/11/2016,Australia,8,Ryan Wilson,1989-05-18,27.49
12/11/2016,Australia,15,Stuart Hogg,1992-06-24,24.39
12/11/2016,Australia,1,Allan Dell,1992-03-16,24.66
12/11/2016,Australia,5,Jonny Gray,1994-03-14,22.67
19/11/2016,Argentina,6,Magnus Bradbury,1995-08-23,21.24
19/11/2016,Argentina,10,Finn Russell,1992-09-23,24.16
19/11/2016,Argentina,3,Zander Fagerson,1996-01-19,20.84
19/11/2016,Argentina,21,Ali Price,1993-05-12,23.52
19/11/2016,Argentina,19,Tim Swinson,1987-02-17,29.76
19/11/2016,Argentina,20,Ryan Wilson,1989-05-18,27.51
19/11/2016,Argentina,17,Alex Allan,1992-02-28,24.73
19/11/2016,Argentina,15,Stuart Hogg,1992-06-24,24.41
19/11/2016,Argentina,1,Allan Dell,1992-03-16,24.68
19/11/2016,Argentina,5,Jonny Gray,1994-03-14,22.69
19/11/2016,Argentina,23,Tim Visser,1987-05-29,29.48
19/11/2016,Argentina,8,John Barclay,1986-09-24,30.16
19/11/2016,Argentina,22,Pete Horne,1989-10-05,27.12
19/11/2016,Argentina,18,Moray Low,1984-11-28,31.98
19/11/2016,Argentina,2,Fraser Brown,1989-06-20,27.42
19/11/2016,Argentina,4,Grant Gilchrist,1990-08-09,26.28
19/11/2016,Argentina,14,Sean Maitland,1988-09-14,28.18
19/11/2016,Argentina,7,Hamish Watson,1991-10-15,25.1
19/11/2016,Argentina,16,Ross Ford,1984-04-23,32.58
19/11/2016,Argentina,11,Tommy Seymour,1988-07-01,28.39
19/11/2016,Argentina,13,Huw Jones,1993-12-17,22.92
19/11/2016,Argentina,9,Greig Laidlaw,1985-10-12,31.11
19/11/2016,Argentina,12,Alex Dunbar,1990-04-23,26.58
26/11/2016,Georgia,20,John Barclay,1986-09-24,30.17
26/11/2016,Georgia,22,Pete Horne,1989-10-05,27.14
26/11/2016,Georgia,13,Mark Bennett,1993-02-03,23.81
26/11/2016,Georgia,18,Moray Low,1984-11-28,32.0
26/11/2016,Georgia,16,Fraser Brown,1989-06-20,27.44
26/11/2016,Georgia,23,Rory Hughes,1993-03-04,23.73
26/11/2016,Georgia,19,Grant Gilchrist,1990-08-09,26.3
26/11/2016,Georgia,14,Sean Maitland,1988-09-14,28.2
26/11/2016,Georgia,7,Hamish Watson,1991-10-15,25.12
26/11/2016,Georgia,2,Ross Ford,1984-04-23,32.59
26/11/2016,Georgia,11,Tommy Seymour,1988-07-01,28.41
26/11/2016,Georgia,9,Greig Laidlaw,1985-10-12,31.12
26/11/2016,Georgia,12,Alex Dunbar,1990-04-23,26.6
26/11/2016,Georgia,10,Finn Russell,1992-09-23,24.18
26/11/2016,Georgia,4,Richie Gray,1989-08-24,27.26
26/11/2016,Georgia,3,Zander Fagerson,1996-01-19,20.85
26/11/2016,Georgia,6,Rob Harley,1990-05-26,26.51
26/11/2016,Georgia,21,Ali Price,1993-05-12,23.54
26/11/2016,Georgia,8,Ryan Wilson,1989-05-18,27.53
26/11/2016,Georgia,17,Alex Allan,1992-02-28,24.75
26/11/2016,Georgia,15,Stuart Hogg,1992-06-24,24.42
26/11/2016,Georgia,1,Allan Dell,1992-03-16,24.7
26/11/2016,Georgia,5,Jonny Gray,1994-03-14,22.71
04/02/2017,Ireland,18,Simon Berghan,1990-12-07,26.16
04/02/2017,Ireland,20,John Barclay,1986-09-24,30.37
04/02/2017,Ireland,23,Mark Bennett,1993-02-03,24.0
04/02/2017,Ireland,17,Gordon Reid,1987-03-04,29.93
04/02/2017,Ireland,2,Fraser Brown,1989-06-20,27.63
04/02/2017,Ireland,14,Sean Maitland,1988-09-14,28.39
04/02/2017,Ireland,7,Hamish Watson,1991-10-15,25.31
04/02/2017,Ireland,16,Ross Ford,1984-04-23,32.79
04/02/2017,Ireland,11,Tommy Seymour,1988-07-01,28.6
04/02/2017,Ireland,13,Huw Jones,1993-12-17,23.14
04/02/2017,Ireland,9,Greig Laidlaw,1985-10-12,31.32
04/02/2017,Ireland,12,Alex Dunbar,1990-04-23,26.79
04/02/2017,Ireland,10,Finn Russell,1992-09-23,24.37
04/02/2017,Ireland,4,Richie Gray,1989-08-24,27.45
04/02/2017,Ireland,3,Zander Fagerson,1996-01-19,21.05
04/02/2017,Ireland,8,Josh Strauss,1986-10-23,30.29
04/02/2017,Ireland,21,Ali Price,1993-05-12,23.73
04/02/2017,Ireland,19,Tim Swinson,1987-02-17,29.97
04/02/2017,Ireland,6,Ryan Wilson,1989-05-18,27.72
04/02/2017,Ireland,15,Stuart Hogg,1992-06-24,24.62
04/02/2017,Ireland,22,Duncan Weir,1991-05-10,25.74
04/02/2017,Ireland,1,Allan Dell,1992-03-16,24.89
04/02/2017,Ireland,5,Jonny Gray,1994-03-14,22.9
12/02/2017,France,18,Simon Berghan,1990-12-07,26.19
12/02/2017,France,6,John Barclay,1986-09-24,30.39
12/02/2017,France,20,John Hardie,1988-07-27,28.55
12/02/2017,France,23,Mark Bennett,1993-02-03,24.03
12/02/2017,France,17,Gordon Reid,1987-03-04,29.95
12/02/2017,France,2,Fraser Brown,1989-06-20,27.65
12/02/2017,France,14,Sean Maitland,1988-09-14,28.41
12/02/2017,France,7,Hamish Watson,1991-10-15,25.33
12/02/2017,France,16,Ross Ford,1984-04-23,32.81
12/02/2017,France,11,Tommy Seymour,1988-07-01,28.62
12/02/2017,France,13,Huw Jones,1993-12-17,23.16
12/02/2017,France,9,Greig Laidlaw,1985-10-12,31.34
12/02/2017,France,12,Alex Dunbar,1990-04-23,26.81
12/02/2017,France,10,Finn Russell,1992-09-23,24.39
12/02/2017,France,4,Richie Gray,1989-08-24,27.47
12/02/2017,France,3,Zander Fagerson,1996-01-19,21.07
12/02/2017,France,8,Josh Strauss,1986-10-23,30.31
12/02/2017,France,21,Ali Price,1993-05-12,23.76
12/02/2017,France,19,Tim Swinson,1987-02-17,29.99
12/02/2017,France,15,Stuart Hogg,1992-06-24,24.64
12/02/2017,France,22,Duncan Weir,1991-05-10,25.76
12/02/2017,France,1,Allan Dell,1992-03-16,24.91
12/02/2017,France,5,Jonny Gray,1994-03-14,22.92
25/02/2017,Wales,18,Simon Berghan,1990-12-07,26.22
25/02/2017,Wales,11,Tim Visser,1987-05-29,29.75
25/02/2017,Wales,6,John Barclay,1986-09-24,30.42
25/02/2017,Wales,7,John Hardie,1988-07-27,28.58
25/02/2017,Wales,23,Mark Bennett,1993-02-03,24.06
25/02/2017,Wales,1,Gordon Reid,1987-03-04,29.98
25/02/2017,Wales,2,Fraser Brown,1989-06-20,27.69
25/02/2017,Wales,20,Hamish Watson,1991-10-15,25.37
25/02/2017,Wales,16,Ross Ford,1984-04-23,32.84
25/02/2017,Wales,14,Tommy Seymour,1988-07-01,28.65
25/02/2017,Wales,13,Huw Jones,1993-12-17,23.19
25/02/2017,Wales,12,Alex Dunbar,1990-04-23,26.85
25/02/2017,Wales,10,Finn Russell,1992-09-23,24.42
25/02/2017,Wales,4,Richie Gray,1989-08-24,27.51
25/02/2017,Wales,3,Zander Fagerson,1996-01-19,21.1
25/02/2017,Wales,9,Ali Price,1993-05-12,23.79
25/02/2017,Wales,19,Tim Swinson,1987-02-17,30.02
25/02/2017,Wales,21,Henry Pyrgos,1989-07-09,27.63
25/02/2017,Wales,8,Ryan Wilson,1989-05-18,27.78
25/02/2017,Wales,15,Stuart Hogg,1992-06-24,24.67
25/02/2017,Wales,22,Duncan Weir,1991-05-10,25.8
25/02/2017,Wales,17,Allan Dell,1992-03-16,24.95
25/02/2017,Wales,5,Jonny Gray,1994-03-14,22.95
11/03/2017,England,18,Simon Berghan,1990-12-07,26.26
11/03/2017,England,20,Cornell Du Preez,1991-03-23,25.97
11/03/2017,England,11,Tim Visser,1987-05-29,29.79
11/03/2017,England,6,John Barclay,1986-09-24,30.46
11/03/2017,England,23,Mark Bennett,1993-02-03,24.1
11/03/2017,England,1,Gordon Reid,1987-03-04,30.02
11/03/2017,England,2,Fraser Brown,1989-06-20,27.72
11/03/2017,England,7,Hamish Watson,1991-10-15,25.41
11/03/2017,England,16,Ross Ford,1984-04-23,32.88
11/03/2017,England,14,Tommy Seymour,1988-07-01,28.69
11/03/2017,England,13,Huw Jones,1993-12-17,23.23
11/03/2017,England,12,Alex Dunbar,1990-04-23,26.88
11/03/2017,England,10,Finn Russell,1992-09-23,24.46
11/03/2017,England,4,Richie Gray,1989-08-24,27.55
11/03/2017,England,3,Zander Fagerson,1996-01-19,21.14
11/03/2017,England,9,Ali Price,1993-05-12,23.83
11/03/2017,England,19,Tim Swinson,1987-02-17,30.06
11/03/2017,England,21,Henry Pyrgos,1989-07-09,27.67
11/03/2017,England,8,Ryan Wilson,1989-05-18,27.81
11/03/2017,England,15,Stuart Hogg,1992-06-24,24.71
11/03/2017,England,22,Duncan Weir,1991-05-10,25.84
11/03/2017,England,17,Allan Dell,1992-03-16,24.99
11/03/2017,England,5,Jonny Gray,1994-03-14,22.99
18/03/2017,Italy,18,Simon Berghan,1990-12-07,26.28
18/03/2017,Italy,20,Cornell Du Preez,1991-03-23,25.99
18/03/2017,Italy,11,Tim Visser,1987-05-29,29.8
18/03/2017,Italy,6,John Barclay,1986-09-24,30.48
18/03/2017,Italy,1,Gordon Reid,1987-03-04,30.04
18/03/2017,Italy,16,Fraser Brown,1989-06-20,27.74
18/03/2017,Italy,4,Grant Gilchrist,1990-08-09,26.61
18/03/2017,Italy,7,Hamish Watson,1991-10-15,25.42
18/03/2017,Italy,2,Ross Ford,1984-04-23,32.9
18/03/2017,Italy,14,Tommy Seymour,1988-07-01,28.71
18/03/2017,Italy,13,Huw Jones,1993-12-17,23.25
18/03/2017,Italy,12,Alex Dunbar,1990-04-23,26.9
18/03/2017,Italy,10,Finn Russell,1992-09-23,24.48
18/03/2017,Italy,3,Zander Fagerson,1996-01-19,21.16
18/03/2017,Italy,9,Ali Price,1993-05-12,23.85
18/03/2017,Italy,19,Tim Swinson,1987-02-17,30.08
18/03/2017,Italy,21,Henry Pyrgos,1989-07-09,27.69
18/03/2017,Italy,8,Ryan Wilson,1989-05-18,27.83
18/03/2017,Italy,15,Stuart Hogg,1992-06-24,24.73
18/03/2017,Italy,23,Matt Scott,1990-09-30,26.46
18/03/2017,Italy,22,Duncan Weir,1991-05-10,25.86
18/03/2017,Italy,17,Allan Dell,1992-03-16,25.01
18/03/2017,Italy,5,Jonny Gray,1994-03-14,23.01
10/06/2017,Italy,15,Duncan Taylor,1989-09-05,27.76
10/06/2017,Italy,11,Tim Visser,1987-05-29,30.03
10/06/2017,Italy,6,John Barclay,1986-09-24,30.71
10/06/2017,Italy,14,Damien Hoyland,1994-01-11,23.41
10/06/2017,Italy,23,Pete Horne,1989-10-05,27.68
10/06/2017,Italy,17,Gordon Reid,1987-03-04,30.27
10/06/2017,Italy,16,Fraser Brown,1989-06-20,27.97
10/06/2017,Italy,21,Rory Hughes,1993-03-04,24.27
10/06/2017,Italy,2,Ross Ford,1984-04-23,33.13
10/06/2017,Italy,12,Alex Dunbar,1990-04-23,27.13
10/06/2017,Italy,20,Magnus Bradbury,1995-08-23,21.8
10/06/2017,Italy,10,Finn Russell,1992-09-23,24.71
10/06/2017,Italy,18,Zander Fagerson,1996-01-19,21.39
10/06/2017,Italy,19,Rob Harley,1990-05-26,27.04
10/06/2017,Italy,8,Josh Strauss,1986-10-23,30.63
10/06/2017,Italy,9,Ali Price,1993-05-12,24.08
10/06/2017,Italy,4,Tim Swinson,1987-02-17,30.31
10/06/2017,Italy,22,Henry Pyrgos,1989-07-09,27.92
10/06/2017,Italy,7,Ryan Wilson,1989-05-18,28.06
10/06/2017,Italy,5,Ben Toolis,1992-03-31,25.19
10/06/2017,Italy,13,Matt Scott,1990-09-30,26.69
10/06/2017,Italy,3,WP Nel,1986-04-30,31.11
10/06/2017,Italy,1,Allan Dell,1992-03-16,25.24
17/06/2017,Australia,12,Duncan Taylor,1989-09-05,27.78
17/06/2017,Australia,6,John Barclay,1986-09-24,30.73
17/06/2017,Australia,1,Gordon Reid,1987-03-04,30.29
17/06/2017,Australia,2,Fraser Brown,1989-06-20,27.99
17/06/2017,Australia,11,Rory Hughes,1993-03-04,24.29
17/06/2017,Australia,7,Hamish Watson,1991-10-15,25.67
17/06/2017,Australia,16,Ross Ford,1984-04-23,33.15
17/06/2017,Australia,13,Alex Dunbar,1990-04-23,27.15
17/06/2017,Australia,10,Finn Russell,1992-09-23,24.73
17/06/2017,Australia,3,Zander Fagerson,1996-01-19,21.41
17/06/2017,Australia,20,Josh Strauss,1986-10-23,30.65
17/06/2017,Australia,9,Ali Price,1993-05-12,24.1
17/06/2017,Australia,19,Tim Swinson,1987-02-17,30.33
17/06/2017,Australia,21,Henry Pyrgos,1989-07-09,27.94
17/06/2017,Australia,8,Ryan Wilson,1989-05-18,28.08
17/06/2017,Australia,4,Ben Toolis,1992-03-31,25.21
17/06/2017,Australia,22,Ruaridh Jackson,1988-02-12,29.34
17/06/2017,Australia,15,Greig Tonks,1989-05-20,28.08
17/06/2017,Australia,23,Matt Scott,1990-09-30,26.71
17/06/2017,Australia,18,WP Nel,1986-04-30,31.13
17/06/2017,Australia,17,Allan Dell,1992-03-16,25.25
17/06/2017,Australia,14,Lee Jones,1988-06-28,28.97
17/06/2017,Australia,5,Jonny Gray,1994-03-14,23.26
24/06/2017,Fiji,12,Duncan Taylor,1989-09-05,27.8
24/06/2017,Fiji,11,Tim Visser,1987-05-29,30.07
24/06/2017,Fiji,6,John Barclay,1986-09-24,30.75
24/06/2017,Fiji,7,John Hardie,1988-07-27,28.91
24/06/2017,Fiji,14,Damien Hoyland,1994-01-11,23.45
24/06/2017,Fiji,10,Pete Horne,1989-10-05,27.72
24/06/2017,Fiji,17,Gordon Reid,1987-03-04,30.31
24/06/2017,Fiji,13,Nick Grigg,1992-09-18,24.76
24/06/2017,Fiji,16,Fraser Brown,1989-06-20,28.01
24/06/2017,Fiji,20,Hamish Watson,1991-10-15,25.69
24/06/2017,Fiji,2,Ross Ford,1984-04-23,33.17
24/06/2017,Fiji,18,Zander Fagerson,1996-01-19,21.43
24/06/2017,Fiji,8,Josh Strauss,1986-10-23,30.67
24/06/2017,Fiji,22,Ali Price,1993-05-12,24.12
24/06/2017,Fiji,4,Tim Swinson,1987-02-17,30.35
24/06/2017,Fiji,9,Henry Pyrgos,1989-07-09,27.96
24/06/2017,Fiji,21,Ryan Wilson,1989-05-18,28.1
24/06/2017,Fiji,19,Ben Toolis,1992-03-31,25.23
24/06/2017,Fiji,15,Ruaridh Jackson,1988-02-12,29.36
24/06/2017,Fiji,1,Alex Allan,1992-02-28,25.32
24/06/2017,Fiji,23,Greig Tonks,1989-05-20,28.1
24/06/2017,Fiji,3,WP Nel,1986-04-30,31.15
24/06/2017,Fiji,5,Jonny Gray,1994-03-14,23.28
11/11/2017,Samoa,20,Cornell Du Preez,1991-03-23,26.64
11/11/2017,Samoa,6,John Barclay,1986-09-24,31.13
11/11/2017,Samoa,22,Pete Horne,1989-10-05,28.1
11/11/2017,Samoa,16,George Turner,1992-10-08,25.09
11/11/2017,Samoa,2,Stuart McInally,1990-08-09,27.26
11/11/2017,Samoa,7,Hamish Watson,1991-10-15,26.08
11/11/2017,Samoa,14,Tommy Seymour,1988-07-01,29.36
11/11/2017,Samoa,13,Huw Jones,1993-12-17,23.9
11/11/2017,Samoa,12,Alex Dunbar,1990-04-23,27.55
11/11/2017,Samoa,1,Darryl Marfo,1990-11-01,27.03
11/11/2017,Samoa,10,Finn Russell,1992-09-23,25.13
11/11/2017,Samoa,18,Zander Fagerson,1996-01-19,21.81
11/11/2017,Samoa,9,Ali Price,1993-05-12,24.5
11/11/2017,Samoa,19,Tim Swinson,1987-02-17,30.73
11/11/2017,Samoa,21,Henry Pyrgos,1989-07-09,28.34
11/11/2017,Samoa,8,Ryan Wilson,1989-05-18,28.49
11/11/2017,Samoa,4,Ben Toolis,1992-03-31,25.62
11/11/2017,Samoa,15,Stuart Hogg,1992-06-24,25.38
11/11/2017,Samoa,3,WP Nel,1986-04-30,31.54
11/11/2017,Samoa,11,Lee Jones,1988-06-28,29.37
11/11/2017,Samoa,5,Jonny Gray,1994-03-14,23.66
11/11/2017,Samoa,23,Chris Harris,1990-12-28,26.87
11/11/2017,Samoa,17,Jamie Bhatti,1993-09-08,24.18
18/11/2017,New Zealand,18,Simon Berghan,1990-12-07,26.95
18/11/2017,New Zealand,8,Cornell Du Preez,1991-03-23,26.66
18/11/2017,New Zealand,6,John Barclay,1986-09-24,31.15
18/11/2017,New Zealand,22,Pete Horne,1989-10-05,28.12
18/11/2017,New Zealand,16,George Turner,1992-10-08,25.11
18/11/2017,New Zealand,19,Grant Gilchrist,1990-08-09,27.28
18/11/2017,New Zealand,2,Stuart McInally,1990-08-09,27.28
18/11/2017,New Zealand,7,Hamish Watson,1991-10-15,26.09
18/11/2017,New Zealand,20,Luke Hamilton,1992-01-07,25.87
18/11/2017,New Zealand,14,Tommy Seymour,1988-07-01,29.38
18/11/2017,New Zealand,13,Huw Jones,1993-12-17,23.92
18/11/2017,New Zealand,12,Alex Dunbar,1990-04-23,27.57
18/11/2017,New Zealand,1,Darryl Marfo,1990-11-01,27.05
18/11/2017,New Zealand,10,Finn Russell,1992-09-23,25.15
18/11/2017,New Zealand,3,Zander Fagerson,1996-01-19,21.83
18/11/2017,New Zealand,9,Ali Price,1993-05-12,24.52
18/11/2017,New Zealand,21,Henry Pyrgos,1989-07-09,28.36
18/11/2017,New Zealand,4,Ben Toolis,1992-03-31,25.64
18/11/2017,New Zealand,15,Stuart Hogg,1992-06-24,25.4
18/11/2017,New Zealand,23,Byron McGuigan,1989-08-20,28.25
18/11/2017,New Zealand,11,Lee Jones,1988-06-28,29.39
18/11/2017,New Zealand,5,Jonny Gray,1994-03-14,23.68
18/11/2017,New Zealand,17,Jamie Bhatti,1993-09-08,24.19
25/11/2017,Australia,3,Simon Berghan,1990-12-07,26.97
25/11/2017,Australia,20,Cornell Du Preez,1991-03-23,26.68
25/11/2017,Australia,22,Phil Burleigh,1986-10-22,31.09
25/11/2017,Australia,6,John Barclay,1986-09-24,31.17
25/11/2017,Australia,12,Pete Horne,1989-10-05,28.14
25/11/2017,Australia,16,Fraser Brown,1989-06-20,28.43
25/11/2017,Australia,4,Grant Gilchrist,1990-08-09,27.3
25/11/2017,Australia,15,Sean Maitland,1988-09-14,29.2
25/11/2017,Australia,2,Stuart McInally,1990-08-09,27.3
25/11/2017,Australia,7,Hamish Watson,1991-10-15,26.11
25/11/2017,Australia,14,Tommy Seymour,1988-07-01,29.4
25/11/2017,Australia,13,Huw Jones,1993-12-17,23.94
25/11/2017,Australia,1,Darryl Marfo,1990-11-01,27.07
25/11/2017,Australia,10,Finn Russell,1992-09-23,25.17
25/11/2017,Australia,18,Zander Fagerson,1996-01-19,21.85
25/11/2017,Australia,9,Ali Price,1993-05-12,24.54
25/11/2017,Australia,21,Henry Pyrgos,1989-07-09,28.38
25/11/2017,Australia,8,Ryan Wilson,1989-05-18,28.52
25/11/2017,Australia,19,Ben Toolis,1992-03-31,25.65
25/11/2017,Australia,23,Ruaridh Jackson,1988-02-12,29.79
25/11/2017,Australia,11,Byron McGuigan,1989-08-20,28.27
25/11/2017,Australia,5,Jonny Gray,1994-03-14,23.7
25/11/2017,Australia,17,Jamie Bhatti,1993-09-08,24.21
03/02/2018,Wales,8,Cornell Du Preez,1991-03-23,26.87
03/02/2018,Wales,6,John Barclay,1986-09-24,31.36
03/02/2018,Wales,22,Pete Horne,1989-10-05,28.33
03/02/2018,Wales,1,Gordon Reid,1987-03-04,30.92
03/02/2018,Wales,19,Grant Gilchrist,1990-08-09,27.49
03/02/2018,Wales,23,Sean Maitland,1988-09-14,29.39
03/02/2018,Wales,2,Stuart McInally,1990-08-09,27.49
03/02/2018,Wales,7,Hamish Watson,1991-10-15,26.31
03/02/2018,Wales,14,Tommy Seymour,1988-07-01,29.59
03/02/2018,Wales,12,Huw Jones,1993-12-17,24.13
03/02/2018,Wales,21,Greig Laidlaw,1985-10-12,32.31
03/02/2018,Wales,10,Finn Russell,1992-09-23,25.36
03/02/2018,Wales,16,Scott Lawson,1981-09-28,36.35
03/02/2018,Wales,9,Ali Price,1993-05-12,24.73
03/02/2018,Wales,20,Ryan Wilson,1989-05-18,28.72
03/02/2018,Wales,4,Ben Toolis,1992-03-31,25.85
03/02/2018,Wales,15,Stuart Hogg,1992-06-24,25.61
03/02/2018,Wales,11,Byron McGuigan,1989-08-20,28.46
03/02/2018,Wales,3,Jon Welsh,1986-10-13,31.31
03/02/2018,Wales,18,Murray McCallum,1996-03-16,21.89
03/02/2018,Wales,5,Jonny Gray,1994-03-14,23.89
03/02/2018,Wales,13,Chris Harris,1990-12-28,27.1
03/02/2018,Wales,17,Jamie Bhatti,1993-09-08,24.41
11/02/2018,France,16,Scott Lawson,1981-09-28,36.37
11/02/2018,France,21,Ali Price,1993-05-12,24.75
11/02/2018,France,8,Ryan Wilson,1989-05-18,28.74
11/02/2018,France,19,Ben Toolis,1992-03-31,25.87
11/02/2018,France,20,David Denton,1990-02-05,28.02
11/02/2018,France,15,Stuart Hogg,1992-06-24,25.64
11/02/2018,France,18,Jon Welsh,1986-10-13,31.33
11/02/2018,France,5,Jonny Gray,1994-03-14,23.92
11/02/2018,France,22,Chris Harris,1990-12-28,27.12
11/02/2018,France,17,Jamie Bhatti,1993-09-08,24.43
11/02/2018,France,3,Simon Berghan,1990-12-07,27.18
11/02/2018,France,6,John Barclay,1986-09-24,31.38
11/02/2018,France,12,Pete Horne,1989-10-05,28.35
11/02/2018,France,1,Gordon Reid,1987-03-04,30.94
11/02/2018,France,4,Grant Gilchrist,1990-08-09,27.51
11/02/2018,France,11,Sean Maitland,1988-09-14,29.41
11/02/2018,France,2,Stuart McInally,1990-08-09,27.51
11/02/2018,France,7,Hamish Watson,1991-10-15,26.33
11/02/2018,France,14,Tommy Seymour,1988-07-01,29.62
11/02/2018,France,13,Huw Jones,1993-12-17,24.15
11/02/2018,France,9,Greig Laidlaw,1985-10-12,32.33
11/02/2018,France,10,Finn Russell,1992-09-23,25.39
11/02/2018,France,23,Blair Kinghorn,1997-01-18,21.07
24/02/2018,England,3,Simon Berghan,1990-12-07,27.22
24/02/2018,England,6,John Barclay,1986-09-24,31.42
24/02/2018,England,12,Pete Horne,1989-10-05,28.39
24/02/2018,England,1,Gordon Reid,1987-03-04,30.98
24/02/2018,England,22,Nick Grigg,1992-09-18,25.44
24/02/2018,England,4,Grant Gilchrist,1990-08-09,27.55
24/02/2018,England,11,Sean Maitland,1988-09-14,29.45
24/02/2018,England,2,Stuart McInally,1990-08-09,27.55
24/02/2018,England,7,Hamish Watson,1991-10-15,26.36
24/02/2018,England,14,Tommy Seymour,1988-07-01,29.65
24/02/2018,England,13,Huw Jones,1993-12-17,24.19
24/02/2018,England,9,Greig Laidlaw,1985-10-12,32.37
24/02/2018,England,10,Finn Russell,1992-09-23,25.42
24/02/2018,England,23,Blair Kinghorn,1997-01-18,21.1
24/02/2018,England,16,Scott Lawson,1981-09-28,36.41
24/02/2018,England,21,Ali Price,1993-05-12,24.79
24/02/2018,England,19,Tim Swinson,1987-02-17,31.02
24/02/2018,England,8,Ryan Wilson,1989-05-18,28.77
24/02/2018,England,20,David Denton,1990-02-05,28.05
24/02/2018,England,15,Stuart Hogg,1992-06-24,25.67
24/02/2018,England,18,WP Nel,1986-04-30,31.82
24/02/2018,England,5,Jonny Gray,1994-03-14,23.95
24/02/2018,England,17,Jamie Bhatti,1993-09-08,24.46
10/03/2018,Ireland,3,Simon Berghan,1990-12-07,27.26
