date,opposition,shirt,player,dob,age_on_matchday
19/06/2016,Argentina,4,Julien Le Devedec,1986-06-04,30.04
19/06/2016,Argentina,10,Jules Plisson,1991-08-20,24.83
19/06/2016,Argentina,18,Lucas Pointud,1988-01-18,28.42
19/06/2016,Argentina,23,Gael Fickou,1994-03-26,22.23
19/06/2016,Argentina,15,Hugo Bonneval,1990-11-19,25.58
19/06/2016,Argentina,6,Loann Goujon,1989-04-23,27.16
19/06/2016,Argentina,9,Baptiste Serin,1994-06-20,22.0
19/06/2016,Argentina,14,Frederic Michalak,1982-10-16,33.68
19/06/2016,Argentina,3,Rabah Slimani,1989-10-18,26.67
19/06/2016,Argentina,20,Louis Picamoles,1986-02-05,30.37
19/06/2016,Argentina,2,Remi Bonfils,1988-09-26,27.73
19/06/2016,Argentina,5,William Demotte,1991-05-22,25.08
19/06/2016,Argentina,7,Kevin Gourdon,1990-01-23,26.4
19/06/2016,Argentina,8,Raphael Lakafia,1988-10-28,27.64
19/06/2016,Argentina,21,Sebastien Bezy,1991-11-22,24.58
19/06/2016,Argentina,17,Uini Atonio,1990-03-26,26.23
19/06/2016,Argentina,13,Julien Rey,1986-09-01,29.8
19/06/2016,Argentina,1,Jefferson Poirot,1992-11-01,23.63
19/06/2016,Argentina,22,Francois Trinh-Duc,1986-11-11,29.6
19/06/2016,Argentina,12,Jonathan Danty,1992-10-07,23.7
25/06/2016,Argentina,11,Djibril Camara,1989-06-22,27.01
25/06/2016,Argentina,16,Clement Maynadier,1988-10-11,27.7
25/06/2016,Argentina,4,Julien Le Devedec,1986-06-04,30.06
25/06/2016,Argentina,22,Jules Plisson,1991-08-20,24.85
25/06/2016,Argentina,17,Lucas Pointud,1988-01-18,28.44
25/06/2016,Argentina,13,Gael Fickou,1994-03-26,22.25
25/06/2016,Argentina,14,Hugo Bonneval,1990-11-19,25.6
25/06/2016,Argentina,6,Loann Goujon,1989-04-23,27.17
25/06/2016,Argentina,9,Baptiste Serin,1994-06-20,22.02
25/06/2016,Argentina,12,Remi Lamerat,1990-01-14,26.45
25/06/2016,Argentina,18,Rabah Slimani,1989-10-18,26.69
25/06/2016,Argentina,8,Louis Picamoles,1986-02-05,30.39
25/06/2016,Argentina,5,Yoann Maestri,1988-01-14,28.45
25/06/2016,Argentina,2,Remi Bonfils,1988-09-26,27.75
25/06/2016,Argentina,7,Kevin Gourdon,1990-01-23,26.42
25/06/2016,Argentina,21,Sebastien Bezy,1991-11-22,24.59
25/06/2016,Argentina,3,Uini Atonio,1990-03-26,26.25
25/06/2016,Argentina,23,Julien Rey,1986-09-01,29.82
25/06/2016,Argentina,1,Jefferson Poirot,1992-11-01,23.65
25/06/2016,Argentina,19,Paul Jedrasiak,1993-02-06,23.38
25/06/2016,Argentina,20,Kelian Galletier,1992-03-18,24.27
25/06/2016,Argentina,10,Francois Trinh-Duc,1986-11-11,29.62
25/06/2016,Argentina,15,Maxime Medard,1986-11-16,29.61
12/11/2016,Samoa,7,Kevin Gourdon,1990-01-23,26.8
12/11/2016,Samoa,3,Uini Atonio,1990-03-26,26.63
12/11/2016,Samoa,14,Yoann Huget,1987-06-02,29.45
12/11/2016,Samoa,17,Cyril Baille,1993-09-15,23.16
12/11/2016,Samoa,9,Maxime Machenaud,1988-12-30,27.87
12/11/2016,Samoa,1,Jefferson Poirot,1992-11-01,24.03
12/11/2016,Samoa,11,Virimi Vakatawa,1992-05-01,24.53
12/11/2016,Samoa,20,Charles Ollivon,1993-05-11,23.51
12/11/2016,Samoa,10,Francois Trinh-Duc,1986-11-11,30.0
12/11/2016,Samoa,16,Camille Chat,1995-12-18,20.9
12/11/2016,Samoa,15,Scott Spedding,1986-05-04,30.53
12/11/2016,Samoa,22,Jean Marc Doussain,1991-02-12,25.75
12/11/2016,Samoa,4,Julien Le Devedec,1986-06-04,30.44
12/11/2016,Samoa,19,Sebastien Vahaamahina,1991-10-21,25.06
12/11/2016,Samoa,23,Gael Fickou,1994-03-26,22.63
12/11/2016,Samoa,6,Loann Goujon,1989-04-23,27.56
12/11/2016,Samoa,21,Baptiste Serin,1994-06-20,22.4
12/11/2016,Samoa,12,Wesley Fofana,1988-01-20,28.81
12/11/2016,Samoa,13,Remi Lamerat,1990-01-14,26.83
12/11/2016,Samoa,2,Guilhem Guirado,1986-06-17,30.41
12/11/2016,Samoa,18,Rabah Slimani,1989-10-18,27.07
12/11/2016,Samoa,8,Louis Picamoles,1986-02-05,30.77
12/11/2016,Samoa,5,Yoann Maestri,1988-01-14,28.83
19/11/2016,Australia,16,Camille Chat,1995-12-18,20.92
19/11/2016,Australia,15,Scott Spedding,1986-05-04,30.55
19/11/2016,Australia,10,Jean Marc Doussain,1991-02-12,25.77
19/11/2016,Australia,19,Julien Le Devedec,1986-06-04,30.46
19/11/2016,Australia,4,Sebastien Vahaamahina,1991-10-21,25.08
19/11/2016,Australia,23,Gael Fickou,1994-03-26,22.65
19/11/2016,Australia,20,Damien Chouly,1985-11-27,30.98
19/11/2016,Australia,21,Baptiste Serin,1994-06-20,22.42
19/11/2016,Australia,12,Wesley Fofana,1988-01-20,28.83
19/11/2016,Australia,13,Remi Lamerat,1990-01-14,26.85
19/11/2016,Australia,22,Camille Lopez,1989-04-03,27.63
19/11/2016,Australia,2,Guilhem Guirado,1986-06-17,30.43
19/11/2016,Australia,18,Rabah Slimani,1989-10-18,27.09
19/11/2016,Australia,8,Louis Picamoles,1986-02-05,30.79
19/11/2016,Australia,5,Yoann Maestri,1988-01-14,28.85
19/11/2016,Australia,17,Xavier Chiocci,1990-02-13,26.77
19/11/2016,Australia,7,Kevin Gourdon,1990-01-23,26.82
19/11/2016,Australia,3,Uini Atonio,1990-03-26,26.65
19/11/2016,Australia,1,Cyril Baille,1993-09-15,23.18
19/11/2016,Australia,9,Maxime Machenaud,1988-12-30,27.89
19/11/2016,Australia,11,Virimi Vakatawa,1992-05-01,24.55
19/11/2016,Australia,6,Charles Ollivon,1993-05-11,23.53
19/11/2016,Australia,14,Noa Nakaitaci,1990-07-11,26.36
26/11/2016,New Zealand,16,Camille Chat,1995-12-18,20.94
26/11/2016,New Zealand,22,Jean Marc Doussain,1991-02-12,25.79
26/11/2016,New Zealand,19,Julien Le Devedec,1986-06-04,30.48
26/11/2016,New Zealand,4,Sebastien Vahaamahina,1991-10-21,25.1
26/11/2016,New Zealand,23,Gael Fickou,1994-03-26,22.67
26/11/2016,New Zealand,20,Damien Chouly,1985-11-27,31.0
26/11/2016,New Zealand,21,Baptiste Serin,1994-06-20,22.44
26/11/2016,New Zealand,12,Wesley Fofana,1988-01-20,28.85
26/11/2016,New Zealand,13,Remi Lamerat,1990-01-14,26.87
26/11/2016,New Zealand,15,Brice Dulin,1990-04-13,26.62
26/11/2016,New Zealand,10,Camille Lopez,1989-04-03,27.65
26/11/2016,New Zealand,2,Guilhem Guirado,1986-06-17,30.45
26/11/2016,New Zealand,18,Rabah Slimani,1989-10-18,27.11
26/11/2016,New Zealand,8,Louis Picamoles,1986-02-05,30.81
26/11/2016,New Zealand,5,Yoann Maestri,1988-01-14,28.87
26/11/2016,New Zealand,1,Xavier Chiocci,1990-02-13,26.78
26/11/2016,New Zealand,7,Kevin Gourdon,1990-01-23,26.84
26/11/2016,New Zealand,3,Uini Atonio,1990-03-26,26.67
26/11/2016,New Zealand,17,Cyril Baille,1993-09-15,23.2
26/11/2016,New Zealand,9,Maxime Machenaud,1988-12-30,27.91
26/11/2016,New Zealand,11,Virimi Vakatawa,1992-05-01,24.57
26/11/2016,New Zealand,6,Charles Ollivon,1993-05-11,23.55
26/11/2016,New Zealand,14,Noa Nakaitaci,1990-07-11,26.38
04/02/2017,England,15,Scott Spedding,1986-05-04,30.76
04/02/2017,England,22,Jean Marc Doussain,1991-02-12,25.98
04/02/2017,England,16,Clement Maynadier,1988-10-11,28.32
04/02/2017,England,4,Sebastien Vahaamahina,1991-10-21,25.29
04/02/2017,England,12,Gael Fickou,1994-03-26,22.86
04/02/2017,England,20,Loann Goujon,1989-04-23,27.79
04/02/2017,England,6,Damien Chouly,1985-11-27,31.19
04/02/2017,England,9,Baptiste Serin,1994-06-20,22.63
04/02/2017,England,13,Remi Lamerat,1990-01-14,27.06
04/02/2017,England,10,Camille Lopez,1989-04-03,27.84
04/02/2017,England,2,Guilhem Guirado,1986-06-17,30.64
04/02/2017,England,17,Rabah Slimani,1989-10-18,27.3
04/02/2017,England,8,Louis Picamoles,1986-02-05,31.0
04/02/2017,England,5,Yoann Maestri,1988-01-14,29.06
04/02/2017,England,18,Xavier Chiocci,1990-02-13,26.98
04/02/2017,England,7,Kevin Gourdon,1990-01-23,27.03
04/02/2017,England,3,Uini Atonio,1990-03-26,26.86
04/02/2017,England,23,Yoann Huget,1987-06-02,29.68
04/02/2017,England,19,Arthur Iturria,1994-05-13,22.73
04/02/2017,England,1,Cyril Baille,1993-09-15,23.39
04/02/2017,England,21,Maxime Machenaud,1988-12-30,28.1
04/02/2017,England,11,Virimi Vakatawa,1992-05-01,24.76
04/02/2017,England,14,Noa Nakaitaci,1990-07-11,26.57
12/02/2017,Scotland,15,Scott Spedding,1986-05-04,30.78
12/02/2017,Scotland,22,Jean Marc Doussain,1991-02-12,26.0
12/02/2017,Scotland,19,Julien Le Devedec,1986-06-04,30.69
12/02/2017,Scotland,4,Sebastien Vahaamahina,1991-10-21,25.31
12/02/2017,Scotland,16,Christopher Tolofua,1993-12-31,23.12
12/02/2017,Scotland,12,Gael Fickou,1994-03-26,22.89
12/02/2017,Scotland,6,Loann Goujon,1989-04-23,27.81
12/02/2017,Scotland,20,Damien Chouly,1985-11-27,31.21
12/02/2017,Scotland,9,Baptiste Serin,1994-06-20,22.65
12/02/2017,Scotland,13,Remi Lamerat,1990-01-14,27.08
12/02/2017,Scotland,10,Camille Lopez,1989-04-03,27.86
12/02/2017,Scotland,2,Guilhem Guirado,1986-06-17,30.66
12/02/2017,Scotland,17,Rabah Slimani,1989-10-18,27.32
12/02/2017,Scotland,8,Louis Picamoles,1986-02-05,31.02
12/02/2017,Scotland,5,Yoann Maestri,1988-01-14,29.08
12/02/2017,Scotland,18,Xavier Chiocci,1990-02-13,27.0
12/02/2017,Scotland,7,Kevin Gourdon,1990-01-23,27.06
12/02/2017,Scotland,3,Uini Atonio,1990-03-26,26.89
12/02/2017,Scotland,23,Yoann Huget,1987-06-02,29.7
12/02/2017,Scotland,1,Cyril Baille,1993-09-15,23.41
12/02/2017,Scotland,21,Maxime Machenaud,1988-12-30,28.12
12/02/2017,Scotland,11,Virimi Vakatawa,1992-05-01,24.79
12/02/2017,Scotland,14,Noa Nakaitaci,1990-07-11,26.59
25/02/2017,Ireland,15,Scott Spedding,1986-05-04,30.82
25/02/2017,Ireland,23,Djibril Camara,1989-06-22,27.68
25/02/2017,Ireland,19,Julien Le Devedec,1986-06-04,30.73
25/02/2017,Ireland,4,Sebastien Vahaamahina,1991-10-21,25.35
25/02/2017,Ireland,16,Christopher Tolofua,1993-12-31,23.15
25/02/2017,Ireland,12,Gael Fickou,1994-03-26,22.92
25/02/2017,Ireland,6,Bernard Le Roux,1989-06-04,27.73
25/02/2017,Ireland,9,Baptiste Serin,1994-06-20,22.69
25/02/2017,Ireland,13,Remi Lamerat,1990-01-14,27.12
25/02/2017,Ireland,10,Camille Lopez,1989-04-03,27.9
25/02/2017,Ireland,2,Guilhem Guirado,1986-06-17,30.69
25/02/2017,Ireland,3,Rabah Slimani,1989-10-18,27.36
25/02/2017,Ireland,8,Louis Picamoles,1986-02-05,31.06
25/02/2017,Ireland,5,Yoann Maestri,1988-01-14,29.12
25/02/2017,Ireland,7,Kevin Gourdon,1990-01-23,27.09
25/02/2017,Ireland,17,Uini Atonio,1990-03-26,26.92
25/02/2017,Ireland,14,Yoann Huget,1987-06-02,29.74
25/02/2017,Ireland,1,Cyril Baille,1993-09-15,23.45
25/02/2017,Ireland,18,Eddy Ben Arous,1990-08-25,26.51
25/02/2017,Ireland,21,Maxime Machenaud,1988-12-30,28.16
25/02/2017,Ireland,20,Charles Ollivon,1993-05-11,23.8
25/02/2017,Ireland,11,Noa Nakaitaci,1990-07-11,26.63
25/02/2017,Ireland,22,Henry Chavancy,1988-05-22,28.76
11/03/2017,Italy,4,Julien Le Devedec,1986-06-04,30.77
11/03/2017,Italy,21,Antoine Dupont,1996-11-15,20.32
11/03/2017,Italy,16,Christopher Tolofua,1993-12-31,23.19
11/03/2017,Italy,12,Gael Fickou,1994-03-26,22.96
11/03/2017,Italy,20,Bernard Le Roux,1989-06-04,27.77
11/03/2017,Italy,9,Baptiste Serin,1994-06-20,22.72
11/03/2017,Italy,13,Remi Lamerat,1990-01-14,27.15
11/03/2017,Italy,15,Brice Dulin,1990-04-13,26.91
11/03/2017,Italy,10,Camille Lopez,1989-04-03,27.94
11/03/2017,Italy,2,Guilhem Guirado,1986-06-17,30.73
11/03/2017,Italy,3,Rabah Slimani,1989-10-18,27.4
11/03/2017,Italy,8,Louis Picamoles,1986-02-05,31.09
11/03/2017,Italy,5,Yoann Maestri,1988-01-14,29.16
11/03/2017,Italy,6,Fabien Sanconnie,1995-02-21,22.05
11/03/2017,Italy,7,Kevin Gourdon,1990-01-23,27.13
11/03/2017,Italy,17,Uini Atonio,1990-03-26,26.96
11/03/2017,Italy,23,Yoann Huget,1987-06-02,29.77
11/03/2017,Italy,1,Cyril Baille,1993-09-15,23.49
11/03/2017,Italy,18,Eddy Ben Arous,1990-08-25,26.54
11/03/2017,Italy,19,Paul Jedrasiak,1993-02-06,24.09
11/03/2017,Italy,11,Virimi Vakatawa,1992-05-01,24.86
11/03/2017,Italy,22,Francois Trinh-Duc,1986-11-11,30.33
11/03/2017,Italy,14,Noa Nakaitaci,1990-07-11,26.67
18/03/2017,Wales,16,Camille Chat,1995-12-18,21.25
18/03/2017,Wales,19,Julien Le Devedec,1986-06-04,30.79
18/03/2017,Wales,4,Sebastien Vahaamahina,1991-10-21,25.41
18/03/2017,Wales,21,Antoine Dupont,1996-11-15,20.34
18/03/2017,Wales,12,Gael Fickou,1994-03-26,22.98
18/03/2017,Wales,20,Damien Chouly,1985-11-27,31.31
18/03/2017,Wales,9,Baptiste Serin,1994-06-20,22.74
18/03/2017,Wales,13,Remi Lamerat,1990-01-14,27.17
18/03/2017,Wales,15,Brice Dulin,1990-04-13,26.93
18/03/2017,Wales,10,Camille Lopez,1989-04-03,27.96
18/03/2017,Wales,2,Guilhem Guirado,1986-06-17,30.75
18/03/2017,Wales,3,Rabah Slimani,1989-10-18,27.41
18/03/2017,Wales,8,Louis Picamoles,1986-02-05,31.11
18/03/2017,Wales,5,Yoann Maestri,1988-01-14,29.18
18/03/2017,Wales,6,Fabien Sanconnie,1995-02-21,22.07
18/03/2017,Wales,7,Kevin Gourdon,1990-01-23,27.15
18/03/2017,Wales,17,Uini Atonio,1990-03-26,26.98
18/03/2017,Wales,23,Yoann Huget,1987-06-02,29.79
18/03/2017,Wales,1,Cyril Baille,1993-09-15,23.5
18/03/2017,Wales,18,Eddy Ben Arous,1990-08-25,26.56
18/03/2017,Wales,11,Virimi Vakatawa,1992-05-01,24.88
18/03/2017,Wales,22,Francois Trinh-Duc,1986-11-11,30.35
18/03/2017,Wales,14,Noa Nakaitaci,1990-07-11,26.69
10/06/2017,South Africa,16,Camille Chat,1995-12-18,21.48
10/06/2017,South Africa,22,Jean Marc Doussain,1991-02-12,26.32
10/06/2017,South Africa,2,Clement Maynadier,1988-10-11,28.66
10/06/2017,South Africa,4,Julien Le Devedec,1986-06-04,31.02
10/06/2017,South Africa,10,Jules Plisson,1991-08-20,25.81
10/06/2017,South Africa,23,Vincent Rattez,1992-03-24,25.21
10/06/2017,South Africa,12,Gael Fickou,1994-03-26,23.21
10/06/2017,South Africa,19,Bernard Le Roux,1989-06-04,28.02
10/06/2017,South Africa,7,Loann Goujon,1989-04-23,28.13
10/06/2017,South Africa,21,Baptiste Serin,1994-06-20,22.97
10/06/2017,South Africa,15,Brice Dulin,1990-04-13,27.16
10/06/2017,South Africa,8,Louis Picamoles,1986-02-05,31.34
10/06/2017,South Africa,5,Yoann Maestri,1988-01-14,29.41
10/06/2017,South Africa,20,Kevin Gourdon,1990-01-23,27.38
10/06/2017,South Africa,3,Uini Atonio,1990-03-26,27.21
10/06/2017,South Africa,14,Yoann Huget,1987-06-02,30.02
10/06/2017,South Africa,6,Yacouba Camara,1994-06-02,23.02
10/06/2017,South Africa,18,Mohamed Boughanmi,1991-10-27,25.62
10/06/2017,South Africa,17,Eddy Ben Arous,1990-08-25,26.79
10/06/2017,South Africa,9,Maxime Machenaud,1988-12-30,28.44
10/06/2017,South Africa,1,Jefferson Poirot,1992-11-01,24.61
10/06/2017,South Africa,11,Virimi Vakatawa,1992-05-01,25.11
10/06/2017,South Africa,13,Henry Chavancy,1988-05-22,29.05
17/06/2017,South Africa,13,Damian Penaud,1996-09-25,20.73
17/06/2017,South Africa,15,Scott Spedding,1986-05-04,31.12
17/06/2017,South Africa,22,Jean Marc Doussain,1991-02-12,26.34
17/06/2017,South Africa,16,Clement Maynadier,1988-10-11,28.68
17/06/2017,South Africa,19,Julien Le Devedec,1986-06-04,31.04
17/06/2017,South Africa,21,Antoine Dupont,1996-11-15,20.59
17/06/2017,South Africa,12,Gael Fickou,1994-03-26,23.23
17/06/2017,South Africa,20,Bernard Le Roux,1989-06-04,28.04
17/06/2017,South Africa,9,Baptiste Serin,1994-06-20,22.99
17/06/2017,South Africa,2,Guilhem Guirado,1986-06-17,31.0
17/06/2017,South Africa,3,Rabah Slimani,1989-10-18,27.66
17/06/2017,South Africa,8,Louis Picamoles,1986-02-05,31.36
17/06/2017,South Africa,4,Yoann Maestri,1988-01-14,29.42
17/06/2017,South Africa,7,Kevin Gourdon,1990-01-23,27.4
17/06/2017,South Africa,18,Uini Atonio,1990-03-26,27.23
17/06/2017,South Africa,14,Yoann Huget,1987-06-02,30.04
17/06/2017,South Africa,6,Yacouba Camara,1994-06-02,23.04
17/06/2017,South Africa,17,Eddy Ben Arous,1990-08-25,26.81
17/06/2017,South Africa,5,Romain Taofifenua,1990-09-14,26.76
17/06/2017,South Africa,23,Nans Ducuing,1991-11-06,25.61
17/06/2017,South Africa,1,Jefferson Poirot,1992-11-01,24.62
17/06/2017,South Africa,11,Virimi Vakatawa,1992-05-01,25.13
17/06/2017,South Africa,10,Francois Trinh-Duc,1986-11-11,30.6
24/06/2017,South Africa,13,Damian Penaud,1996-09-25,20.75
24/06/2017,South Africa,16,Clement Maynadier,1988-10-11,28.7
24/06/2017,South Africa,10,Jules Plisson,1991-08-20,25.85
24/06/2017,South Africa,23,Vincent Rattez,1992-03-24,25.25
24/06/2017,South Africa,12,Gael Fickou,1994-03-26,23.25
24/06/2017,South Africa,20,Loann Goujon,1989-04-23,28.17
24/06/2017,South Africa,9,Baptiste Serin,1994-06-20,23.01
24/06/2017,South Africa,15,Brice Dulin,1990-04-13,27.2
24/06/2017,South Africa,2,Guilhem Guirado,1986-06-17,31.02
24/06/2017,South Africa,3,Rabah Slimani,1989-10-18,27.68
24/06/2017,South Africa,8,Louis Picamoles,1986-02-05,31.38
24/06/2017,South Africa,4,Yoann Maestri,1988-01-14,29.44
24/06/2017,South Africa,17,Xavier Chiocci,1990-02-13,27.36
24/06/2017,South Africa,7,Kevin Gourdon,1990-01-23,27.42
24/06/2017,South Africa,18,Uini Atonio,1990-03-26,27.25
24/06/2017,South Africa,6,Yacouba Camara,1994-06-02,23.06
24/06/2017,South Africa,5,Romain Taofifenua,1990-09-14,26.78
24/06/2017,South Africa,21,Maxime Machenaud,1988-12-30,28.48
24/06/2017,South Africa,14,Nans Ducuing,1991-11-06,25.63
24/06/2017,South Africa,1,Jefferson Poirot,1992-11-01,24.64
24/06/2017,South Africa,19,Paul Jedrasiak,1993-02-06,24.38
24/06/2017,South Africa,11,Virimi Vakatawa,1992-05-01,25.15
24/06/2017,South Africa,22,Francois Trinh-Duc,1986-11-11,30.62
11/11/2017,New Zealand,6,Judicael Cancoriet,1996-04-25,21.55
11/11/2017,New Zealand,23,Damian Penaud,1996-09-25,21.13
11/11/2017,New Zealand,13,Geoffrey Doumayrou,1989-09-16,28.15
11/11/2017,New Zealand,11,Teddy Thomas,1993-09-18,24.15
11/11/2017,New Zealand,16,Clement Maynadier,1988-10-11,29.08
11/11/2017,New Zealand,4,Sebastien Vahaamahina,1991-10-21,26.06
11/11/2017,New Zealand,9,Antoine Dupont,1996-11-15,20.99
11/11/2017,New Zealand,21,Baptiste Serin,1994-06-20,23.4
11/11/2017,New Zealand,5,Paul Gabrillagues,1993-06-03,24.44
11/11/2017,New Zealand,2,Guilhem Guirado,1986-06-17,31.4
11/11/2017,New Zealand,20,Anthony Jelonch,1996-07-28,21.29
11/11/2017,New Zealand,10,Anthony Belleau,1996-04-08,21.59
11/11/2017,New Zealand,3,Rabah Slimani,1989-10-18,28.07
11/11/2017,New Zealand,8,Louis Picamoles,1986-02-05,31.77
11/11/2017,New Zealand,7,Kevin Gourdon,1990-01-23,27.8
11/11/2017,New Zealand,12,Mathieu Bastareaud,1988-09-17,29.15
11/11/2017,New Zealand,18,Daniel Kotze,1987-03-28,30.63
11/11/2017,New Zealand,14,Yoann Huget,1987-06-02,30.45
11/11/2017,New Zealand,15,Nans Ducuing,1991-11-06,26.02
11/11/2017,New Zealand,1,Jefferson Poirot,1992-11-01,25.03
11/11/2017,New Zealand,19,Paul Jedrasiak,1993-02-06,24.76
11/11/2017,New Zealand,22,Francois Trinh-Duc,1986-11-11,31.0
11/11/2017,New Zealand,17,Raphael Chaume,1989-04-24,28.55
18/11/2017,South Africa,6,Judicael Cancoriet,1996-04-25,21.57
18/11/2017,South Africa,23,Damian Penaud,1996-09-25,21.15
18/11/2017,South Africa,17,Sebastien Taofifenua,1992-03-21,25.66
18/11/2017,South Africa,12,Geoffrey Doumayrou,1989-09-16,28.17
18/11/2017,South Africa,14,Teddy Thomas,1993-09-18,24.17
18/11/2017,South Africa,16,Clement Maynadier,1988-10-11,29.1
18/11/2017,South Africa,4,Sebastien Vahaamahina,1991-10-21,26.08
18/11/2017,South Africa,9,Antoine Dupont,1996-11-15,21.01
18/11/2017,South Africa,21,Baptiste Serin,1994-06-20,23.41
18/11/2017,South Africa,5,Paul Gabrillagues,1993-06-03,24.46
18/11/2017,South Africa,2,Guilhem Guirado,1986-06-17,31.42
18/11/2017,South Africa,20,Anthony Jelonch,1996-07-28,21.31
18/11/2017,South Africa,10,Anthony Belleau,1996-04-08,21.61
18/11/2017,South Africa,3,Rabah Slimani,1989-10-18,28.09
18/11/2017,South Africa,8,Louis Picamoles,1986-02-05,31.78
18/11/2017,South Africa,7,Kevin Gourdon,1990-01-23,27.82
18/11/2017,South Africa,13,Mathieu Bastareaud,1988-09-17,29.17
18/11/2017,South Africa,18,Daniel Kotze,1987-03-28,30.65
18/11/2017,South Africa,11,Yoann Huget,1987-06-02,30.46
18/11/2017,South Africa,15,Nans Ducuing,1991-11-06,26.03
18/11/2017,South Africa,1,Jefferson Poirot,1992-11-01,25.05
18/11/2017,South Africa,19,Paul Jedrasiak,1993-02-06,24.78
18/11/2017,South Africa,22,Francois Trinh-Duc,1986-11-11,31.02
25/11/2017,Japan,6,Judicael Cancoriet,1996-04-25,21.59
25/11/2017,Japan,13,Damian Penaud,1996-09-25,21.17
25/11/2017,Japan,16,Camille Chat,1995-12-18,21.94
25/11/2017,Japan,15,Scott Spedding,1986-05-04,31.56
25/11/2017,Japan,17,Sebastien Taofifenua,1992-03-21,25.68
25/11/2017,Japan,14,Teddy Thomas,1993-09-18,24.19
25/11/2017,Japan,5,Sebastien Vahaamahina,1991-10-21,26.1
25/11/2017,Japan,21,Antoine Dupont,1996-11-15,21.03
25/11/2017,Japan,7,Sekou Macalou,1995-04-20,22.6
25/11/2017,Japan,23,Hugo Bonneval,1990-11-19,27.02
25/11/2017,Japan,9,Baptiste Serin,1994-06-20,23.43
25/11/2017,Japan,2,Guilhem Guirado,1986-06-17,31.44
25/11/2017,Japan,3,Rabah Slimani,1989-10-18,28.1
25/11/2017,Japan,8,Louis Picamoles,1986-02-05,31.8
25/11/2017,Japan,20,Fabien Sanconnie,1995-02-21,22.76
25/11/2017,Japan,22,Mathieu Bastareaud,1988-09-17,29.19
25/11/2017,Japan,18,Daniel Kotze,1987-03-28,30.66
25/11/2017,Japan,11,Gabriel Lacroix,1993-10-19,24.1
25/11/2017,Japan,4,Romain Taofifenua,1990-09-14,27.2
25/11/2017,Japan,1,Jefferson Poirot,1992-11-01,25.07
25/11/2017,Japan,19,Paul Jedrasiak,1993-02-06,24.8
25/11/2017,Japan,10,Francois Trinh-Duc,1986-11-11,31.04
25/11/2017,Japan,12,Henry Chavancy,1988-05-22,29.51
03/02/2018,Ireland,20,Marco Tauleigne,1993-08-30,24.43
03/02/2018,Ireland,23,Benjamin Fall,1989-03-03,28.92
03/02/2018,Ireland,18,Cedate Gomes Sa,1993-08-07,24.49
03/02/2018,Ireland,14,Teddy Thomas,1993-09-18,24.38
03/02/2018,Ireland,5,Sebastien Vahaamahina,1991-10-21,26.29
03/02/2018,Ireland,21,Antoine Dupont,1996-11-15,21.22
03/02/2018,Ireland,16,Adrien Pelissie,1990-08-07,27.49
03/02/2018,Ireland,10,Matthieu Jalibert,1998-11-06,19.24
03/02/2018,Ireland,19,Paul Gabrillagues,1993-06-03,24.67
03/02/2018,Ireland,13,Remi Lamerat,1990-01-14,28.06
03/02/2018,Ireland,15,Geoffrey Palis,1991-07-08,26.58
03/02/2018,Ireland,2,Guilhem Guirado,1986-06-17,31.63
03/02/2018,Ireland,22,Anthony Belleau,1996-04-08,21.82
03/02/2018,Ireland,3,Rabah Slimani,1989-10-18,28.3
03/02/2018,Ireland,8,Kevin Gourdon,1990-01-23,28.03
03/02/2018,Ireland,4,Arthur Iturria,1994-05-13,23.73
03/02/2018,Ireland,6,Wenceslas Lauret,1989-03-28,28.85
03/02/2018,Ireland,7,Yacouba Camara,1994-06-02,23.67
03/02/2018,Ireland,9,Maxime Machenaud,1988-12-30,29.1
03/02/2018,Ireland,1,Jefferson Poirot,1992-11-01,25.26
03/02/2018,Ireland,11,Virimi Vakatawa,1992-05-01,25.76
03/02/2018,Ireland,17,Dany Priso,1994-01-02,24.09
03/02/2018,Ireland,12,Henry Chavancy,1988-05-22,29.7
11/02/2018,Scotland,8,Marco Tauleigne,1993-08-30,24.45
11/02/2018,Scotland,23,Benjamin Fall,1989-03-03,28.95
11/02/2018,Scotland,12,Geoffrey Doumayrou,1989-09-16,28.41
11/02/2018,Scotland,18,Cedate Gomes Sa,1993-08-07,24.52
11/02/2018,Scotland,14,Teddy Thomas,1993-09-18,24.4
11/02/2018,Scotland,5,Sebastien Vahaamahina,1991-10-21,26.31
11/02/2018,Scotland,16,Adrien Pelissie,1990-08-07,27.52
11/02/2018,Scotland,21,Baptiste Serin,1994-06-20,23.65
11/02/2018,Scotland,19,Paul Gabrillagues,1993-06-03,24.69
11/02/2018,Scotland,13,Remi Lamerat,1990-01-14,28.08
11/02/2018,Scotland,15,Geoffrey Palis,1991-07-08,26.6
11/02/2018,Scotland,2,Guilhem Guirado,1986-06-17,31.66
11/02/2018,Scotland,22,Anthony Belleau,1996-04-08,21.85
11/02/2018,Scotland,3,Rabah Slimani,1989-10-18,28.32
11/02/2018,Scotland,20,Louis Picamoles,1986-02-05,32.02
11/02/2018,Scotland,10,Lionel Beauxis,1985-10-24,32.3
11/02/2018,Scotland,4,Arthur Iturria,1994-05-13,23.75
11/02/2018,Scotland,6,Wenceslas Lauret,1989-03-28,28.88
11/02/2018,Scotland,7,Yacouba Camara,1994-06-02,23.7
11/02/2018,Scotland,17,Eddy Ben Arous,1990-08-25,27.47
