date,opposition,shirt,player,dob,age_on_matchday
17/09/2016,Argentina,5,Adam Coleman,1991-10-07,24.95
17/09/2016,Argentina,4,Rob Simmons,1989-04-19,27.41
17/09/2016,Argentina,21,Sean McMahon,1994-06-18,22.25
17/09/2016,Argentina,11,Reece Hodge,1994-08-26,22.06
17/09/2016,Argentina,15,Israel Folau,1989-04-03,27.46
17/09/2016,Argentina,2,Stephen Moore,1983-01-20,33.66
17/09/2016,Argentina,20,Lopeti Timani,1990-09-28,25.97
17/09/2016,Argentina,17,James Slipper,1989-06-06,27.28
17/09/2016,Argentina,13,Samu Kerevi,1993-09-27,22.97
17/09/2016,Argentina,7,Michael Hooper,1991-10-29,24.89
17/09/2016,Argentina,1,Scott Sio,1991-10-16,24.92
17/09/2016,Argentina,6,Dean Mumm,1984-03-05,32.54
17/09/2016,Argentina,3,Sekope Kepu,1986-02-05,30.62
01/10/2016,South Africa,19,Kane Douglas,1989-06-01,27.34
01/10/2016,South Africa,14,Dane Haylett-Petty,1989-06-18,27.29
01/10/2016,South Africa,22,Tevita Kuridrani,1991-03-31,25.51
01/10/2016,South Africa,10,Quade Cooper,1988-04-05,28.49
01/10/2016,South Africa,21,Nick Phipps,1989-01-09,27.73
01/10/2016,South Africa,12,Bernard Foley,1989-09-08,27.06
01/10/2016,South Africa,18,Tom Robertson,1994-08-28,22.09
01/10/2016,South Africa,9,Will Genia,1988-01-17,28.71
01/10/2016,South Africa,16,James Hanson,1988-09-15,28.04
01/10/2016,South Africa,5,Adam Coleman,1991-10-07,24.99
01/10/2016,South Africa,4,Rob Simmons,1989-04-19,27.45
01/10/2016,South Africa,8,Sean McMahon,1994-06-18,22.29
01/10/2016,South Africa,11,Reece Hodge,1994-08-26,22.1
01/10/2016,South Africa,15,Israel Folau,1989-04-03,27.5
01/10/2016,South Africa,2,Stephen Moore,1983-01-20,33.7
01/10/2016,South Africa,20,Scott Fardy,1984-07-05,32.24
01/10/2016,South Africa,17,James Slipper,1989-06-06,27.32
01/10/2016,South Africa,13,Samu Kerevi,1993-09-27,23.01
01/10/2016,South Africa,7,Michael Hooper,1991-10-29,24.93
01/10/2016,South Africa,1,Scott Sio,1991-10-16,24.96
01/10/2016,South Africa,23,Sefa Naivalu,1992-01-07,24.73
01/10/2016,South Africa,6,Dean Mumm,1984-03-05,32.58
01/10/2016,South Africa,3,Sekope Kepu,1986-02-05,30.65
08/10/2016,Argentina,19,Kane Douglas,1989-06-01,27.35
08/10/2016,Argentina,14,Dane Haylett-Petty,1989-06-18,27.31
08/10/2016,Argentina,23,Tevita Kuridrani,1991-03-31,25.53
08/10/2016,Argentina,18,Allan Alaalatoa,1994-01-28,22.69
08/10/2016,Argentina,10,Quade Cooper,1988-04-05,28.51
08/10/2016,Argentina,22,Nick Phipps,1989-01-09,27.75
08/10/2016,Argentina,12,Bernard Foley,1989-09-08,27.08
08/10/2016,Argentina,17,Tom Robertson,1994-08-28,22.11
08/10/2016,Argentina,21,Leroy Houston,1986-11-10,29.91
08/10/2016,Argentina,9,Will Genia,1988-01-17,28.73
08/10/2016,Argentina,4,Rory Arnold,1990-07-01,26.27
08/10/2016,Argentina,16,James Hanson,1988-09-15,28.06
08/10/2016,Argentina,5,Adam Coleman,1991-10-07,25.01
08/10/2016,Argentina,11,Reece Hodge,1994-08-26,22.12
08/10/2016,Argentina,15,Israel Folau,1989-04-03,27.52
08/10/2016,Argentina,2,Stephen Moore,1983-01-20,33.72
08/10/2016,Argentina,8,Lopeti Timani,1990-09-28,26.03
08/10/2016,Argentina,20,Scott Fardy,1984-07-05,32.26
08/10/2016,Argentina,13,Samu Kerevi,1993-09-27,23.03
08/10/2016,Argentina,7,Michael Hooper,1991-10-29,24.95
08/10/2016,Argentina,1,Scott Sio,1991-10-16,24.98
08/10/2016,Argentina,6,Dean Mumm,1984-03-05,32.59
08/10/2016,Argentina,3,Sekope Kepu,1986-02-05,30.67
22/10/2016,New Zealand,20,David Pocock,1988-04-23,28.5
22/10/2016,New Zealand,14,Dane Haylett-Petty,1989-06-18,27.35
22/10/2016,New Zealand,18,Allan Alaalatoa,1994-01-28,22.73
22/10/2016,New Zealand,22,Quade Cooper,1988-04-05,28.55
22/10/2016,New Zealand,9,Nick Phipps,1989-01-09,27.78
22/10/2016,New Zealand,21,Nicholas Frisby,1992-10-29,23.98
22/10/2016,New Zealand,10,Bernard Foley,1989-09-08,27.12
22/10/2016,New Zealand,17,Tom Robertson,1994-08-28,22.15
22/10/2016,New Zealand,4,Rory Arnold,1990-07-01,26.31
22/10/2016,New Zealand,16,James Hanson,1988-09-15,28.1
22/10/2016,New Zealand,5,Adam Coleman,1991-10-07,25.04
22/10/2016,New Zealand,19,Rob Simmons,1989-04-19,27.51
22/10/2016,New Zealand,12,Reece Hodge,1994-08-26,22.16
22/10/2016,New Zealand,15,Israel Folau,1989-04-03,27.55
22/10/2016,New Zealand,2,Stephen Moore,1983-01-20,33.76
22/10/2016,New Zealand,11,Henry Speight,1988-03-24,28.58
22/10/2016,New Zealand,8,Lopeti Timani,1990-09-28,26.07
22/10/2016,New Zealand,13,Samu Kerevi,1993-09-27,23.07
22/10/2016,New Zealand,7,Michael Hooper,1991-10-29,24.98
22/10/2016,New Zealand,1,Scott Sio,1991-10-16,25.02
22/10/2016,New Zealand,23,Sefa Naivalu,1992-01-07,24.79
22/10/2016,New Zealand,6,Dean Mumm,1984-03-05,32.63
22/10/2016,New Zealand,3,Sekope Kepu,1986-02-05,30.71
05/11/2016,Wales,6,David Pocock,1988-04-23,28.54
05/11/2016,Wales,16,Tolu Latu,1993-02-23,23.7
05/11/2016,Wales,14,Dane Haylett-Petty,1989-06-18,27.38
05/11/2016,Wales,13,Tevita Kuridrani,1991-03-31,25.6
05/11/2016,Wales,18,Allan Alaalatoa,1994-01-28,22.77
05/11/2016,Wales,22,Quade Cooper,1988-04-05,28.59
05/11/2016,Wales,9,Nick Phipps,1989-01-09,27.82
05/11/2016,Wales,21,Nicholas Frisby,1992-10-29,24.02
05/11/2016,Wales,10,Bernard Foley,1989-09-08,27.16
05/11/2016,Wales,4,Rory Arnold,1990-07-01,26.35
05/11/2016,Wales,5,Adam Coleman,1991-10-07,25.08
05/11/2016,Wales,19,Rob Simmons,1989-04-19,27.55
05/11/2016,Wales,12,Reece Hodge,1994-08-26,22.2
05/11/2016,Wales,15,Israel Folau,1989-04-03,27.59
05/11/2016,Wales,2,Stephen Moore,1983-01-20,33.79
05/11/2016,Wales,11,Henry Speight,1988-03-24,28.62
05/11/2016,Wales,8,Lopeti Timani,1990-09-28,26.11
05/11/2016,Wales,20,Scott Fardy,1984-07-05,32.34
05/11/2016,Wales,17,James Slipper,1989-06-06,27.42
05/11/2016,Wales,7,Michael Hooper,1991-10-29,25.02
05/11/2016,Wales,1,Scott Sio,1991-10-16,25.06
05/11/2016,Wales,23,Sefa Naivalu,1992-01-07,24.83
05/11/2016,Wales,3,Sekope Kepu,1986-02-05,30.75
12/11/2016,Scotland,6,David Pocock,1988-04-23,28.56
12/11/2016,Scotland,16,Tolu Latu,1993-02-23,23.72
12/11/2016,Scotland,14,Dane Haylett-Petty,1989-06-18,27.4
12/11/2016,Scotland,13,Tevita Kuridrani,1991-03-31,25.62
12/11/2016,Scotland,18,Allan Alaalatoa,1994-01-28,22.79
12/11/2016,Scotland,23,Quade Cooper,1988-04-05,28.61
12/11/2016,Scotland,22,Nick Phipps,1989-01-09,27.84
12/11/2016,Scotland,10,Bernard Foley,1989-09-08,27.18
12/11/2016,Scotland,17,Tom Robertson,1994-08-28,22.21
12/11/2016,Scotland,9,Will Genia,1988-01-17,28.82
12/11/2016,Scotland,4,Rory Arnold,1990-07-01,26.37
12/11/2016,Scotland,5,Adam Coleman,1991-10-07,25.1
12/11/2016,Scotland,19,Rob Simmons,1989-04-19,27.57
12/11/2016,Scotland,20,Will Skelton,1992-05-03,24.53
12/11/2016,Scotland,12,Reece Hodge,1994-08-26,22.22
12/11/2016,Scotland,15,Israel Folau,1989-04-03,27.61
12/11/2016,Scotland,2,Stephen Moore,1983-01-20,33.81
12/11/2016,Scotland,11,Henry Speight,1988-03-24,28.64
12/11/2016,Scotland,8,Lopeti Timani,1990-09-28,26.13
12/11/2016,Scotland,7,Michael Hooper,1991-10-29,25.04
12/11/2016,Scotland,1,Scott Sio,1991-10-16,25.08
12/11/2016,Scotland,21,Dean Mumm,1984-03-05,32.69
12/11/2016,Scotland,3,Sekope Kepu,1986-02-05,30.77
19/11/2016,France,4,Kane Douglas,1989-06-01,27.47
19/11/2016,France,7,David Pocock,1988-04-23,28.58
19/11/2016,France,2,Tolu Latu,1993-02-23,23.74
19/11/2016,France,13,Tevita Kuridrani,1991-03-31,25.64
19/11/2016,France,3,Allan Alaalatoa,1994-01-28,22.81
19/11/2016,France,21,Nick Phipps,1989-01-09,27.86
19/11/2016,France,10,Bernard Foley,1989-09-08,27.2
19/11/2016,France,18,Tom Robertson,1994-08-28,22.23
19/11/2016,France,9,Will Genia,1988-01-17,28.84
19/11/2016,France,5,Rob Simmons,1989-04-19,27.59
19/11/2016,France,8,Sean McMahon,1994-06-18,22.42
19/11/2016,France,19,Will Skelton,1992-05-03,24.55
19/11/2016,France,23,Taqele Naiyaravoro,1991-12-07,24.95
19/11/2016,France,16,Stephen Moore,1983-01-20,33.83
19/11/2016,France,11,Henry Speight,1988-03-24,28.66
19/11/2016,France,6,Scott Fardy,1984-07-05,32.38
19/11/2016,France,22,Jono Lance,1990-06-27,26.4
19/11/2016,France,1,James Slipper,1989-06-06,27.46
19/11/2016,France,17,Scott Sio,1991-10-16,25.1
19/11/2016,France,12,Kyle Godwin,1992-07-30,24.31
19/11/2016,France,14,Sefa Naivalu,1992-01-07,24.87
19/11/2016,France,15,Luke Morahan,1990-04-13,26.6
19/11/2016,France,20,Dean Mumm,1984-03-05,32.71
26/11/2016,Ireland,19,Kane Douglas,1989-06-01,27.49
26/11/2016,Ireland,8,David Pocock,1988-04-23,28.59
26/11/2016,Ireland,16,Tolu Latu,1993-02-23,23.76
26/11/2016,Ireland,14,Dane Haylett-Petty,1989-06-18,27.44
26/11/2016,Ireland,13,Tevita Kuridrani,1991-03-31,25.66
26/11/2016,Ireland,18,Allan Alaalatoa,1994-01-28,22.83
26/11/2016,Ireland,22,Quade Cooper,1988-04-05,28.64
26/11/2016,Ireland,21,Nick Phipps,1989-01-09,27.88
26/11/2016,Ireland,10,Bernard Foley,1989-09-08,27.22
26/11/2016,Ireland,9,Will Genia,1988-01-17,28.86
26/11/2016,Ireland,4,Rory Arnold,1990-07-01,26.41
26/11/2016,Ireland,5,Rob Simmons,1989-04-19,27.61
26/11/2016,Ireland,20,Sean McMahon,1994-06-18,22.44
26/11/2016,Ireland,12,Reece Hodge,1994-08-26,22.25
26/11/2016,Ireland,15,Israel Folau,1989-04-03,27.65
26/11/2016,Ireland,2,Stephen Moore,1983-01-20,33.85
26/11/2016,Ireland,11,Henry Speight,1988-03-24,28.68
26/11/2016,Ireland,17,James Slipper,1989-06-06,27.47
26/11/2016,Ireland,7,Michael Hooper,1991-10-29,25.08
26/11/2016,Ireland,1,Scott Sio,1991-10-16,25.11
26/11/2016,Ireland,23,Sefa Naivalu,1992-01-07,24.89
26/11/2016,Ireland,6,Dean Mumm,1984-03-05,32.73
26/11/2016,Ireland,3,Sekope Kepu,1986-02-05,30.81
03/12/2016,England,4,Kane Douglas,1989-06-01,27.51
03/12/2016,England,6,David Pocock,1988-04-23,28.61
03/12/2016,England,16,Tolu Latu,1993-02-23,23.78
03/12/2016,England,14,Dane Haylett-Petty,1989-06-18,27.46
03/12/2016,England,13,Tevita Kuridrani,1991-03-31,25.68
03/12/2016,England,22,Quade Cooper,1988-04-05,28.66
03/12/2016,England,9,Nick Phipps,1989-01-09,27.9
03/12/2016,England,21,Nicholas Frisby,1992-10-29,24.1
03/12/2016,England,10,Bernard Foley,1989-09-08,27.24
03/12/2016,England,18,Tom Robertson,1994-08-28,22.27
03/12/2016,England,5,Rob Simmons,1989-04-19,27.63
03/12/2016,England,20,Sean McMahon,1994-06-18,22.46
03/12/2016,England,12,Reece Hodge,1994-08-26,22.27
03/12/2016,England,15,Israel Folau,1989-04-03,27.67
03/12/2016,England,2,Stephen Moore,1983-01-20,33.87
03/12/2016,England,23,Henry Speight,1988-03-24,28.7
03/12/2016,England,8,Lopeti Timani,1990-09-28,26.18
03/12/2016,England,17,James Slipper,1989-06-06,27.49
03/12/2016,England,7,Michael Hooper,1991-10-29,25.1
03/12/2016,England,1,Scott Sio,1991-10-16,25.13
03/12/2016,England,11,Sefa Naivalu,1992-01-07,24.91
03/12/2016,England,19,Dean Mumm,1984-03-05,32.75
03/12/2016,England,3,Sekope Kepu,1986-02-05,30.83
10/06/2017,Fiji,5,Adam Coleman,1991-10-07,25.68
10/06/2017,Fiji,23,Reece Hodge,1994-08-26,22.79
10/06/2017,Fiji,15,Israel Folau,1989-04-03,28.19
10/06/2017,Fiji,16,Stephen Moore,1983-01-20,34.39
10/06/2017,Fiji,11,Henry Speight,1988-03-24,29.21
10/06/2017,Fiji,8,Scott Higginbotham,1986-09-05,30.76
10/06/2017,Fiji,12,Karmichael Hunt,1986-11-17,30.56
10/06/2017,Fiji,7,Michael Hooper,1991-10-29,25.62
10/06/2017,Fiji,20,Richard Hardwick,1994-05-31,23.03
10/06/2017,Fiji,18,Sekope Kepu,1986-02-05,31.34
10/06/2017,Fiji,14,Dane Haylett-Petty,1989-06-18,27.98
10/06/2017,Fiji,13,Tevita Kuridrani,1991-03-31,26.2
10/06/2017,Fiji,17,Toby Smith,1988-10-10,28.67
10/06/2017,Fiji,3,Allan Alaalatoa,1994-01-28,23.37
10/06/2017,Fiji,22,Quade Cooper,1988-04-05,29.18
10/06/2017,Fiji,6,Ned Hanigan,1995-04-11,22.17
10/06/2017,Fiji,4,Sam Carter,1989-09-10,27.75
10/06/2017,Fiji,10,Bernard Foley,1989-09-08,27.75
10/06/2017,Fiji,1,Tom Robertson,1994-08-28,22.78
10/06/2017,Fiji,9,Will Genia,1988-01-17,29.4
10/06/2017,Fiji,19,Rory Arnold,1990-07-01,26.94
10/06/2017,Fiji,2,Tatafu Polota-Nau,1985-07-26,31.87
10/06/2017,Fiji,21,Joe Powell,1994-04-11,23.17
17/06/2017,Scotland,14,Dane Haylett-Petty,1989-06-18,28.0
17/06/2017,Scotland,13,Tevita Kuridrani,1991-03-31,26.22
17/06/2017,Scotland,3,Allan Alaalatoa,1994-01-28,23.38
17/06/2017,Scotland,22,Quade Cooper,1988-04-05,29.2
17/06/2017,Scotland,6,Ned Hanigan,1995-04-11,22.19
17/06/2017,Scotland,4,Sam Carter,1989-09-10,27.77
17/06/2017,Scotland,10,Bernard Foley,1989-09-08,27.77
17/06/2017,Scotland,1,Tom Robertson,1994-08-28,22.8
17/06/2017,Scotland,9,Will Genia,1988-01-17,29.42
17/06/2017,Scotland,19,Rory Arnold,1990-07-01,26.96
17/06/2017,Scotland,2,Tatafu Polota-Nau,1985-07-26,31.89
17/06/2017,Scotland,21,Joe Powell,1994-04-11,23.18
17/06/2017,Scotland,5,Adam Coleman,1991-10-07,25.7
17/06/2017,Scotland,23,Reece Hodge,1994-08-26,22.81
17/06/2017,Scotland,15,Israel Folau,1989-04-03,28.21
17/06/2017,Scotland,16,Stephen Moore,1983-01-20,34.41
17/06/2017,Scotland,8,Scott Higginbotham,1986-09-05,30.78
17/06/2017,Scotland,11,Eto Nabuli,1988-08-24,28.81
17/06/2017,Scotland,12,Karmichael Hunt,1986-11-17,30.58
17/06/2017,Scotland,7,Michael Hooper,1991-10-29,25.64
17/06/2017,Scotland,17,Scott Sio,1991-10-16,25.67
17/06/2017,Scotland,20,Richard Hardwick,1994-05-31,23.05
17/06/2017,Scotland,18,Sekope Kepu,1986-02-05,31.36
24/06/2017,Italy,14,Dane Haylett-Petty,1989-06-18,28.02
24/06/2017,Italy,17,Toby Smith,1988-10-10,28.7
24/06/2017,Italy,3,Allan Alaalatoa,1994-01-28,23.4
24/06/2017,Italy,22,Quade Cooper,1988-04-05,29.22
24/06/2017,Italy,6,Ned Hanigan,1995-04-11,22.2
24/06/2017,Italy,19,Sam Carter,1989-09-10,27.79
24/06/2017,Italy,10,Bernard Foley,1989-09-08,27.79
24/06/2017,Italy,20,Jack Dempsey,1994-04-12,23.2
24/06/2017,Italy,9,Will Genia,1988-01-17,29.44
24/06/2017,Italy,4,Rory Arnold,1990-07-01,26.98
24/06/2017,Italy,16,Tatafu Polota-Nau,1985-07-26,31.91
24/06/2017,Italy,21,Joe Powell,1994-04-11,23.2
24/06/2017,Italy,5,Adam Coleman,1991-10-07,25.71
24/06/2017,Italy,23,Reece Hodge,1994-08-26,22.83
24/06/2017,Italy,15,Israel Folau,1989-04-03,28.23
24/06/2017,Italy,2,Stephen Moore,1983-01-20,34.43
24/06/2017,Italy,8,Lopeti Timani,1990-09-28,26.74
24/06/2017,Italy,12,Karmichael Hunt,1986-11-17,30.6
24/06/2017,Italy,13,Rob Horne,1989-08-15,27.86
24/06/2017,Italy,7,Michael Hooper,1991-10-29,25.65
24/06/2017,Italy,1,Scott Sio,1991-10-16,25.69
24/06/2017,Italy,11,Sefa Naivalu,1992-01-07,25.46
24/06/2017,Italy,18,Sekope Kepu,1986-02-05,31.38
19/08/2017,New Zealand,23,Tevita Kuridrani,1991-03-31,26.39
19/08/2017,New Zealand,3,Allan Alaalatoa,1994-01-28,23.56
19/08/2017,New Zealand,21,Nick Phipps,1989-01-09,28.61
19/08/2017,New Zealand,6,Ned Hanigan,1995-04-11,22.36
19/08/2017,New Zealand,11,Curtis Rona,1992-05-26,25.23
19/08/2017,New Zealand,10,Bernard Foley,1989-09-08,27.95
19/08/2017,New Zealand,17,Tom Robertson,1994-08-28,22.98
19/08/2017,New Zealand,9,Will Genia,1988-01-17,29.59
19/08/2017,New Zealand,4,Rory Arnold,1990-07-01,27.14
19/08/2017,New Zealand,12,Kurtley Beale,1989-01-06,28.62
19/08/2017,New Zealand,16,Tatafu Polota-Nau,1985-07-26,32.07
19/08/2017,New Zealand,5,Adam Coleman,1991-10-07,25.87
19/08/2017,New Zealand,19,Rob Simmons,1989-04-19,28.33
19/08/2017,New Zealand,8,Sean McMahon,1994-06-18,23.17
19/08/2017,New Zealand,22,Reece Hodge,1994-08-26,22.98
19/08/2017,New Zealand,15,Israel Folau,1989-04-03,28.38
19/08/2017,New Zealand,2,Stephen Moore,1983-01-20,34.58
19/08/2017,New Zealand,14,Henry Speight,1988-03-24,29.41
19/08/2017,New Zealand,20,Lopeti Timani,1990-09-28,26.89
19/08/2017,New Zealand,13,Samu Kerevi,1993-09-27,23.89
19/08/2017,New Zealand,7,Michael Hooper,1991-10-29,25.81
19/08/2017,New Zealand,1,Scott Sio,1991-10-16,25.84
19/08/2017,New Zealand,18,Sekope Kepu,1986-02-05,31.54
26/08/2017,New Zealand,14,Dane Haylett-Petty,1989-06-18,28.19
26/08/2017,New Zealand,19,Izack Rodda,1996-08-20,21.02
26/08/2017,New Zealand,13,Tevita Kuridrani,1991-03-31,26.41
26/08/2017,New Zealand,3,Allan Alaalatoa,1994-01-28,23.58
26/08/2017,New Zealand,21,Nick Phipps,1989-01-09,28.63
26/08/2017,New Zealand,6,Ned Hanigan,1995-04-11,22.38
26/08/2017,New Zealand,23,Curtis Rona,1992-05-26,25.25
26/08/2017,New Zealand,10,Bernard Foley,1989-09-08,27.96
26/08/2017,New Zealand,17,Tom Robertson,1994-08-28,23.0
26/08/2017,New Zealand,9,Will Genia,1988-01-17,29.61
26/08/2017,New Zealand,5,Rory Arnold,1990-07-01,27.15
26/08/2017,New Zealand,12,Kurtley Beale,1989-01-06,28.64
26/08/2017,New Zealand,16,Tatafu Polota-Nau,1985-07-26,32.09
26/08/2017,New Zealand,4,Rob Simmons,1989-04-19,28.35
26/08/2017,New Zealand,8,Sean McMahon,1994-06-18,23.19
26/08/2017,New Zealand,22,Reece Hodge,1994-08-26,23.0
26/08/2017,New Zealand,15,Israel Folau,1989-04-03,28.4
26/08/2017,New Zealand,2,Stephen Moore,1983-01-20,34.6
26/08/2017,New Zealand,11,Henry Speight,1988-03-24,29.42
26/08/2017,New Zealand,20,Lopeti Timani,1990-09-28,26.91
26/08/2017,New Zealand,7,Michael Hooper,1991-10-29,25.83
26/08/2017,New Zealand,1,Scott Sio,1991-10-16,25.86
26/08/2017,New Zealand,18,Sekope Kepu,1986-02-05,31.55
09/09/2017,South Africa,13,Tevita Kuridrani,1991-03-31,26.45
09/09/2017,South Africa,18,Allan Alaalatoa,1994-01-28,23.61
09/09/2017,South Africa,21,Nick Phipps,1989-01-09,28.67
09/09/2017,South Africa,6,Ned Hanigan,1995-04-11,22.42
09/09/2017,South Africa,23,Curtis Rona,1992-05-26,25.29
09/09/2017,South Africa,10,Bernard Foley,1989-09-08,28.0
09/09/2017,South Africa,17,Tom Robertson,1994-08-28,23.03
09/09/2017,South Africa,20,Jack Dempsey,1994-04-12,23.41
09/09/2017,South Africa,9,Will Genia,1988-01-17,29.65
09/09/2017,South Africa,4,Rory Arnold,1990-07-01,27.19
09/09/2017,South Africa,12,Kurtley Beale,1989-01-06,28.67
09/09/2017,South Africa,2,Tatafu Polota-Nau,1985-07-26,32.12
09/09/2017,South Africa,5,Adam Coleman,1991-10-07,25.93
09/09/2017,South Africa,19,Rob Simmons,1989-04-19,28.39
09/09/2017,South Africa,8,Sean McMahon,1994-06-18,23.23
09/09/2017,South Africa,16,Jordan Uelese,1997-01-24,20.62
09/09/2017,South Africa,11,Reece Hodge,1994-08-26,23.04
09/09/2017,South Africa,15,Israel Folau,1989-04-03,28.44
09/09/2017,South Africa,14,Henry Speight,1988-03-24,29.46
09/09/2017,South Africa,22,Samu Kerevi,1993-09-27,23.95
09/09/2017,South Africa,7,Michael Hooper,1991-10-29,25.87
09/09/2017,South Africa,1,Scott Sio,1991-10-16,25.9
09/09/2017,South Africa,3,Sekope Kepu,1986-02-05,31.59
16/09/2017,Argentina,19,Izack Rodda,1996-08-20,21.07
16/09/2017,Argentina,13,Tevita Kuridrani,1991-03-31,26.46
16/09/2017,Argentina,18,Allan Alaalatoa,1994-01-28,23.63
16/09/2017,Argentina,21,Nick Phipps,1989-01-09,28.69
16/09/2017,Argentina,6,Ned Hanigan,1995-04-11,22.43
16/09/2017,Argentina,10,Bernard Foley,1989-09-08,28.02
16/09/2017,Argentina,17,Tom Robertson,1994-08-28,23.05
16/09/2017,Argentina,20,Jack Dempsey,1994-04-12,23.43
16/09/2017,Argentina,9,Will Genia,1988-01-17,29.67
16/09/2017,Argentina,12,Kurtley Beale,1989-01-06,28.69
16/09/2017,Argentina,2,Tatafu Polota-Nau,1985-07-26,32.14
16/09/2017,Argentina,5,Adam Coleman,1991-10-07,25.94
16/09/2017,Argentina,4,Rob Simmons,1989-04-19,28.41
16/09/2017,Argentina,8,Sean McMahon,1994-06-18,23.25
16/09/2017,Argentina,16,Jordan Uelese,1997-01-24,20.64
16/09/2017,Argentina,11,Reece Hodge,1994-08-26,23.06
16/09/2017,Argentina,15,Israel Folau,1989-04-03,28.46
16/09/2017,Argentina,14,Henry Speight,1988-03-24,29.48
16/09/2017,Argentina,23,Marika Koroibete,1992-07-26,25.14
16/09/2017,Argentina,22,Samu Kerevi,1993-09-27,23.97
16/09/2017,Argentina,7,Michael Hooper,1991-10-29,25.88
16/09/2017,Argentina,1,Scott Sio,1991-10-16,25.92
16/09/2017,Argentina,3,Sekope Kepu,1986-02-05,31.61
30/09/2017,South Africa,4,Izack Rodda,1996-08-20,21.11
30/09/2017,South Africa,13,Tevita Kuridrani,1991-03-31,26.5
30/09/2017,South Africa,18,Allan Alaalatoa,1994-01-28,23.67
30/09/2017,South Africa,22,Nick Phipps,1989-01-09,28.72
30/09/2017,South Africa,20,Ned Hanigan,1995-04-11,22.47
30/09/2017,South Africa,10,Bernard Foley,1989-09-08,28.06
30/09/2017,South Africa,17,Tom Robertson,1994-08-28,23.09
30/09/2017,South Africa,6,Jack Dempsey,1994-04-12,23.47
30/09/2017,South Africa,9,Will Genia,1988-01-17,29.7
30/09/2017,South Africa,12,Kurtley Beale,1989-01-06,28.73
30/09/2017,South Africa,2,Tatafu Polota-Nau,1985-07-26,32.18
30/09/2017,South Africa,21,Lukhan Salakaia-Loto,1996-09-19,21.03
30/09/2017,South Africa,5,Adam Coleman,1991-10-07,25.98
30/09/2017,South Africa,19,Rob Simmons,1989-04-19,28.45
30/09/2017,South Africa,8,Sean McMahon,1994-06-18,23.29
30/09/2017,South Africa,11,Reece Hodge,1994-08-26,23.1
30/09/2017,South Africa,15,Israel Folau,1989-04-03,28.49
30/09/2017,South Africa,16,Stephen Moore,1983-01-20,34.69
30/09/2017,South Africa,14,Marika Koroibete,1992-07-26,25.18
30/09/2017,South Africa,23,Samu Kerevi,1993-09-27,24.01
30/09/2017,South Africa,7,Michael Hooper,1991-10-29,25.92
30/09/2017,South Africa,1,Scott Sio,1991-10-16,25.96
30/09/2017,South Africa,3,Sekope Kepu,1986-02-05,31.65
07/10/2017,Argentina,4,Izack Rodda,1996-08-20,21.13
07/10/2017,Argentina,13,Tevita Kuridrani,1991-03-31,26.52
07/10/2017,Argentina,18,Allan Alaalatoa,1994-01-28,23.69
07/10/2017,Argentina,21,Nick Phipps,1989-01-09,28.74
07/10/2017,Argentina,10,Bernard Foley,1989-09-08,28.08
07/10/2017,Argentina,17,Tetera Faulkner,1988-07-26,29.2
07/10/2017,Argentina,6,Jack Dempsey,1994-04-12,23.49
07/10/2017,Argentina,9,Will Genia,1988-01-17,29.72
07/10/2017,Argentina,12,Kurtley Beale,1989-01-06,28.75
07/10/2017,Argentina,2,Tatafu Polota-Nau,1985-07-26,32.2
07/10/2017,Argentina,20,Lukhan Salakaia-Loto,1996-09-19,21.05
07/10/2017,Argentina,5,Adam Coleman,1991-10-07,26.0
07/10/2017,Argentina,19,Rob Simmons,1989-04-19,28.47
07/10/2017,Argentina,8,Sean McMahon,1994-06-18,23.31
07/10/2017,Argentina,11,Reece Hodge,1994-08-26,23.12
07/10/2017,Argentina,15,Israel Folau,1989-04-03,28.51
07/10/2017,Argentina,16,Stephen Moore,1983-01-20,34.71
07/10/2017,Argentina,23,Henry Speight,1988-03-24,29.54
07/10/2017,Argentina,14,Marika Koroibete,1992-07-26,25.2
07/10/2017,Argentina,22,Samu Kerevi,1993-09-27,24.03
07/10/2017,Argentina,7,Michael Hooper,1991-10-29,25.94
07/10/2017,Argentina,1,Scott Sio,1991-10-16,25.98
07/10/2017,Argentina,3,Sekope Kepu,1986-02-05,31.67
21/10/2017,New Zealand,13,Tevita Kuridrani,1991-03-31,26.56
21/10/2017,New Zealand,18,Allan Alaalatoa,1994-01-28,23.73
21/10/2017,New Zealand,21,Nick Phipps,1989-01-09,28.78
21/10/2017,New Zealand,20,Ned Hanigan,1995-04-11,22.53
21/10/2017,New Zealand,10,Bernard Foley,1989-09-08,28.12
21/10/2017,New Zealand,17,Tom Robertson,1994-08-28,23.15
21/10/2017,New Zealand,6,Jack Dempsey,1994-04-12,23.53
21/10/2017,New Zealand,9,Will Genia,1988-01-17,29.76
21/10/2017,New Zealand,12,Kurtley Beale,1989-01-06,28.79
21/10/2017,New Zealand,2,Tatafu Polota-Nau,1985-07-26,32.24
21/10/2017,New Zealand,19,Lukhan Salakaia-Loto,1996-09-19,21.09
21/10/2017,New Zealand,5,Adam Coleman,1991-10-07,26.04
21/10/2017,New Zealand,4,Rob Simmons,1989-04-19,28.51
21/10/2017,New Zealand,8,Sean McMahon,1994-06-18,23.34
21/10/2017,New Zealand,11,Reece Hodge,1994-08-26,23.15
21/10/2017,New Zealand,15,Israel Folau,1989-04-03,28.55
