date,opposition,shirt,player,dob,age_on_matchday
21/10/2017,Australia,9,Aaron Smith,1988-11-21,28.92
21/10/2017,Australia,1,Kane Hames,1988-08-28,29.15
21/10/2017,Australia,3,Nepo Laulala,1991-11-06,25.96
21/10/2017,Australia,18,Ofa Tuungafasi,1992-04-19,25.51
21/10/2017,Australia,21,TJ Perenara,1992-01-23,25.74
21/10/2017,Australia,10,Lima Sopoaga,1991-02-03,26.71
21/10/2017,Australia,6,Liam Squire,1991-03-20,26.59
21/10/2017,Australia,8,Kieran Read,1985-10-26,31.99
21/10/2017,Australia,7,Sam Cane,1992-01-13,25.77
21/10/2017,Australia,5,Scott Barrett,1993-11-20,23.92
21/10/2017,Australia,19,Patrick Tuipulotu,1993-01-23,24.74
21/10/2017,Australia,17,Wyatt Crockett,1983-01-24,34.74
21/10/2017,Australia,22,Anton Lienert-Brown,1995-04-15,22.52
04/11/2017,Barbarians,7,Ardie Savea,1993-10-14,24.06
04/11/2017,Barbarians,17,Tim Perry,1988-08-01,29.26
04/11/2017,Barbarians,21,Tawera Kerr-Barlow,1990-08-15,27.22
04/11/2017,Barbarians,4,Luke Romano,1986-02-16,31.72
04/11/2017,Barbarians,18,Jeffery Toomaga-Allen,1990-11-19,26.96
04/11/2017,Barbarians,16,Asafo Aumua,1997-05-05,20.5
04/11/2017,Barbarians,14,Waisake Naholo,1991-05-08,26.49
04/11/2017,Barbarians,8,Jerome Kaino,1983-04-06,34.58
04/11/2017,Barbarians,15,David Havili,1994-12-23,22.87
04/11/2017,Barbarians,11,Seta Tamanivalu,1992-01-23,25.78
04/11/2017,Barbarians,1,Kane Hames,1988-08-28,29.19
04/11/2017,Barbarians,2,Nathan Harris,1992-03-08,25.66
04/11/2017,Barbarians,3,Ofa Tuungafasi,1992-04-19,25.54
04/11/2017,Barbarians,9,TJ Perenara,1992-01-23,25.78
04/11/2017,Barbarians,22,Lima Sopoaga,1991-02-03,26.75
04/11/2017,Barbarians,12,Ngani Laumape,1993-04-22,24.54
04/11/2017,Barbarians,20,Sam Cane,1992-01-13,25.81
04/11/2017,Barbarians,5,Scott Barrett,1993-11-20,23.96
04/11/2017,Barbarians,10,Beauden Barrett,1991-05-27,26.44
04/11/2017,Barbarians,19,Patrick Tuipulotu,1993-01-23,24.78
04/11/2017,Barbarians,6,Vaea Fifita,1992-06-17,25.38
04/11/2017,Barbarians,23,Matt Duffie,1990-08-16,27.22
04/11/2017,Barbarians,13,Anton Lienert-Brown,1995-04-15,22.56
11/11/2017,France,13,Ryan Crotty,1988-09-23,29.13
11/11/2017,France,12,Sonny Bill Williams,1985-08-03,32.27
11/11/2017,France,16,Codie Taylor,1991-03-31,26.62
11/11/2017,France,5,Samuel Whitelock,1988-10-12,29.08
11/11/2017,France,4,Luke Romano,1986-02-16,31.74
11/11/2017,France,11,Rieko Ioane,1997-03-18,20.65
11/11/2017,France,14,Waisake Naholo,1991-05-08,26.51
11/11/2017,France,2,Dane Coles,1986-12-10,30.92
11/11/2017,France,15,Damian McKenzie,1995-04-20,22.56
11/11/2017,France,9,Aaron Smith,1988-11-21,28.97
11/11/2017,France,1,Kane Hames,1988-08-28,29.21
11/11/2017,France,3,Nepo Laulala,1991-11-06,26.02
11/11/2017,France,18,Ofa Tuungafasi,1992-04-19,25.56
11/11/2017,France,21,TJ Perenara,1992-01-23,25.8
11/11/2017,France,22,Lima Sopoaga,1991-02-03,26.77
11/11/2017,France,8,Kieran Read,1985-10-26,32.04
11/11/2017,France,7,Sam Cane,1992-01-13,25.83
11/11/2017,France,19,Scott Barrett,1993-11-20,23.98
11/11/2017,France,10,Beauden Barrett,1991-05-27,26.46
11/11/2017,France,6,Vaea Fifita,1992-06-17,25.4
11/11/2017,France,20,Matt Todd,1988-03-24,29.64
11/11/2017,France,17,Wyatt Crockett,1983-01-24,34.8
11/11/2017,France,23,Anton Lienert-Brown,1995-04-15,22.58
14/11/2017,France XV,22,Mitchell Drummond,1994-02-15,23.75
14/11/2017,France XV,7,Ardie Savea,1993-10-14,24.09
14/11/2017,France XV,1,Tim Perry,1988-08-01,29.29
14/11/2017,France XV,5,Dominic Bird,1991-04-09,26.6
14/11/2017,France XV,9,Tawera Kerr-Barlow,1990-08-15,27.25
14/11/2017,France XV,8,Luke Whitelock,1991-01-29,26.79
14/11/2017,France XV,3,Jeffery Toomaga-Allen,1990-11-19,26.99
14/11/2017,France XV,16,Asafo Aumua,1997-05-05,20.53
14/11/2017,France XV,15,David Havili,1994-12-23,22.89
14/11/2017,France XV,11,Seta Tamanivalu,1992-01-23,25.81
14/11/2017,France XV,2,Nathan Harris,1992-03-08,25.69
14/11/2017,France XV,18,Ofa Tuungafasi,1992-04-19,25.57
14/11/2017,France XV,17,Atunaisa Moli,1995-06-12,22.43
14/11/2017,France XV,20,Akira Ioane,1995-06-16,22.42
14/11/2017,France XV,10,Lima Sopoaga,1991-02-03,26.78
14/11/2017,France XV,12,Ngani Laumape,1993-04-22,24.56
14/11/2017,France XV,6,Liam Squire,1991-03-20,26.66
14/11/2017,France XV,23,Richie Mo'unga,1994-05-25,23.47
14/11/2017,France XV,19,Scott Barrett,1993-11-20,23.98
14/11/2017,France XV,21,Dillon Hunt,1995-02-23,22.72
14/11/2017,France XV,4,Patrick Tuipulotu,1993-01-23,24.81
14/11/2017,France XV,14,Matt Duffie,1990-08-16,27.25
14/11/2017,France XV,13,Jack Goodhue,1995-06-13,22.42
18/11/2017,Scotland,13,Ryan Crotty,1988-09-23,29.15
18/11/2017,Scotland,12,Sonny Bill Williams,1985-08-03,32.29
18/11/2017,Scotland,2,Codie Taylor,1991-03-31,26.64
18/11/2017,Scotland,5,Samuel Whitelock,1988-10-12,29.1
18/11/2017,Scotland,4,Luke Romano,1986-02-16,31.75
18/11/2017,Scotland,11,Rieko Ioane,1997-03-18,20.67
18/11/2017,Scotland,14,Waisake Naholo,1991-05-08,26.53
18/11/2017,Scotland,15,Damian McKenzie,1995-04-20,22.58
18/11/2017,Scotland,9,Aaron Smith,1988-11-21,28.99
18/11/2017,Scotland,1,Kane Hames,1988-08-28,29.22
18/11/2017,Scotland,3,Nepo Laulala,1991-11-06,26.03
18/11/2017,Scotland,16,Nathan Harris,1992-03-08,25.7
18/11/2017,Scotland,18,Ofa Tuungafasi,1992-04-19,25.58
18/11/2017,Scotland,21,TJ Perenara,1992-01-23,25.82
18/11/2017,Scotland,22,Lima Sopoaga,1991-02-03,26.79
18/11/2017,Scotland,19,Liam Squire,1991-03-20,26.67
18/11/2017,Scotland,8,Kieran Read,1985-10-26,32.06
18/11/2017,Scotland,7,Sam Cane,1992-01-13,25.85
18/11/2017,Scotland,10,Beauden Barrett,1991-05-27,26.48
18/11/2017,Scotland,6,Vaea Fifita,1992-06-17,25.42
18/11/2017,Scotland,20,Matt Todd,1988-03-24,29.65
18/11/2017,Scotland,17,Wyatt Crockett,1983-01-24,34.82
18/11/2017,Scotland,23,Anton Lienert-Brown,1995-04-15,22.6
25/11/2017,Wales,13,Ryan Crotty,1988-09-23,29.17
25/11/2017,Wales,12,Sonny Bill Williams,1985-08-03,32.31
25/11/2017,Wales,2,Codie Taylor,1991-03-31,26.66
25/11/2017,Wales,8,Luke Whitelock,1991-01-29,26.82
25/11/2017,Wales,5,Samuel Whitelock,1988-10-12,29.12
25/11/2017,Wales,11,Rieko Ioane,1997-03-18,20.69
25/11/2017,Wales,14,Waisake Naholo,1991-05-08,26.55
25/11/2017,Wales,15,Damian McKenzie,1995-04-20,22.6
25/11/2017,Wales,9,Aaron Smith,1988-11-21,29.01
25/11/2017,Wales,1,Kane Hames,1988-08-28,29.24
25/11/2017,Wales,3,Nepo Laulala,1991-11-06,26.05
25/11/2017,Wales,16,Nathan Harris,1992-03-08,25.72
25/11/2017,Wales,18,Ofa Tuungafasi,1992-04-19,25.6
25/11/2017,Wales,21,TJ Perenara,1992-01-23,25.84
25/11/2017,Wales,22,Lima Sopoaga,1991-02-03,26.81
25/11/2017,Wales,6,Liam Squire,1991-03-20,26.69
25/11/2017,Wales,7,Sam Cane,1992-01-13,25.87
25/11/2017,Wales,19,Scott Barrett,1993-11-20,24.01
25/11/2017,Wales,10,Beauden Barrett,1991-05-27,26.5
25/11/2017,Wales,4,Patrick Tuipulotu,1993-01-23,24.84
25/11/2017,Wales,20,Matt Todd,1988-03-24,29.67
25/11/2017,Wales,17,Wyatt Crockett,1983-01-24,34.84
25/11/2017,Wales,23,Anton Lienert-Brown,1995-04-15,22.62
09/06/2018,France,12,Ryan Crotty,1988-09-23,29.71
09/06/2018,France,2,Codie Taylor,1991-03-31,27.19
09/06/2018,France,20,Ardie Savea,1993-10-14,24.65
09/06/2018,France,3,Owen Franks,1987-12-23,30.46
09/06/2018,France,8,Luke Whitelock,1991-01-29,27.36
09/06/2018,France,4,Samuel Whitelock,1988-10-12,29.66
09/06/2018,France,17,Karl Tu'inukuafe,1993-02-21,25.3
09/06/2018,France,14,Ben Smith,1986-06-01,32.02
09/06/2018,France,11,Rieko Ioane,1997-03-18,21.23
09/06/2018,France,1,Joe Moody,1988-09-17,29.73
09/06/2018,France,22,Damian McKenzie,1995-04-20,23.14
09/06/2018,France,9,Aaron Smith,1988-11-21,29.55
09/06/2018,France,15,Jordie Barrett,1997-02-17,21.31
09/06/2018,France,16,Nathan Harris,1992-03-08,26.25
09/06/2018,France,18,Ofa Tuungafasi,1992-04-19,26.14
09/06/2018,France,21,TJ Perenara,1992-01-23,26.38
09/06/2018,France,23,Ngani Laumape,1993-04-22,25.13
09/06/2018,France,6,Liam Squire,1991-03-20,27.22
09/06/2018,France,7,Sam Cane,1992-01-13,26.4
09/06/2018,France,5,Scott Barrett,1993-11-20,24.55
09/06/2018,France,10,Beauden Barrett,1991-05-27,27.04
09/06/2018,France,19,Vaea Fifita,1992-06-17,25.98
09/06/2018,France,13,Anton Lienert-Brown,1995-04-15,23.15
16/06/2018,France,12,Ryan Crotty,1988-09-23,29.73
16/06/2018,France,2,Codie Taylor,1991-03-31,27.21
16/06/2018,France,20,Ardie Savea,1993-10-14,24.67
16/06/2018,France,3,Owen Franks,1987-12-23,30.48
16/06/2018,France,8,Luke Whitelock,1991-01-29,27.38
16/06/2018,France,4,Samuel Whitelock,1988-10-12,29.68
16/06/2018,France,17,Karl Tu'inukuafe,1993-02-21,25.31
16/06/2018,France,14,Ben Smith,1986-06-01,32.04
16/06/2018,France,11,Rieko Ioane,1997-03-18,21.25
16/06/2018,France,1,Joe Moody,1988-09-17,29.74
16/06/2018,France,22,Damian McKenzie,1995-04-20,23.16
16/06/2018,France,9,Aaron Smith,1988-11-21,29.57
16/06/2018,France,15,Jordie Barrett,1997-02-17,21.33
16/06/2018,France,16,Nathan Harris,1992-03-08,26.27
16/06/2018,France,18,Ofa Tuungafasi,1992-04-19,26.16
16/06/2018,France,21,TJ Perenara,1992-01-23,26.4
16/06/2018,France,23,Ngani Laumape,1993-04-22,25.15
16/06/2018,France,6,Liam Squire,1991-03-20,27.24
16/06/2018,France,7,Sam Cane,1992-01-13,26.42
16/06/2018,France,5,Scott Barrett,1993-11-20,24.57
16/06/2018,France,10,Beauden Barrett,1991-05-27,27.06
16/06/2018,France,19,Vaea Fifita,1992-06-17,26.0
16/06/2018,France,13,Anton Lienert-Brown,1995-04-15,23.17
23/06/2018,France,12,Sonny Bill Williams,1985-08-03,32.89
23/06/2018,France,2,Codie Taylor,1991-03-31,27.23
23/06/2018,France,7,Ardie Savea,1993-10-14,24.69
23/06/2018,France,3,Owen Franks,1987-12-23,30.5
23/06/2018,France,8,Luke Whitelock,1991-01-29,27.4
23/06/2018,France,4,Samuel Whitelock,1988-10-12,29.7
23/06/2018,France,17,Karl Tu'inukuafe,1993-02-21,25.33
23/06/2018,France,15,Ben Smith,1986-06-01,32.06
23/06/2018,France,11,Rieko Ioane,1997-03-18,21.27
23/06/2018,France,19,Jackson Hemopo,1993-11-14,24.61
23/06/2018,France,1,Joe Moody,1988-09-17,29.76
23/06/2018,France,16,Liam Coltman,1990-01-25,28.41
23/06/2018,France,14,Waisake Naholo,1991-05-08,27.13
23/06/2018,France,10,Damian McKenzie,1995-04-20,23.18
23/06/2018,France,9,Aaron Smith,1988-11-21,29.59
23/06/2018,France,23,Jordie Barrett,1997-02-17,21.34
23/06/2018,France,18,Ofa Tuungafasi,1992-04-19,26.18
23/06/2018,France,21,TJ Perenara,1992-01-23,26.42
23/06/2018,France,6,Shannon Frizell,1994-02-11,24.36
23/06/2018,France,22,Richie Mo'unga,1994-05-25,24.08
23/06/2018,France,5,Scott Barrett,1993-11-20,24.59
23/06/2018,France,20,Matt Todd,1988-03-24,30.25
23/06/2018,France,13,Jack Goodhue,1995-06-13,23.03
18/08/2018,Australia,12,Ryan Crotty,1988-09-23,29.9
18/08/2018,Australia,2,Codie Taylor,1991-03-31,27.38
18/08/2018,Australia,20,Ardie Savea,1993-10-14,24.84
18/08/2018,Australia,3,Owen Franks,1987-12-23,30.65
18/08/2018,Australia,17,Tim Perry,1988-08-01,30.05
18/08/2018,Australia,5,Samuel Whitelock,1988-10-12,29.85
18/08/2018,Australia,18,Karl Tu'inukuafe,1993-02-21,25.49
18/08/2018,Australia,4,Brodie Retallick,1991-05-31,27.22
18/08/2018,Australia,15,Ben Smith,1986-06-01,32.21
18/08/2018,Australia,11,Rieko Ioane,1997-03-18,21.42
18/08/2018,Australia,1,Joe Moody,1988-09-17,29.92
18/08/2018,Australia,14,Waisake Naholo,1991-05-08,27.28
18/08/2018,Australia,22,Damian McKenzie,1995-04-20,23.33
18/08/2018,Australia,9,Aaron Smith,1988-11-21,29.74
18/08/2018,Australia,16,Nathan Harris,1992-03-08,26.45
18/08/2018,Australia,21,TJ Perenara,1992-01-23,26.57
18/08/2018,Australia,6,Liam Squire,1991-03-20,27.41
18/08/2018,Australia,8,Kieran Read,1985-10-26,32.81
18/08/2018,Australia,7,Sam Cane,1992-01-13,26.6
18/08/2018,Australia,19,Scott Barrett,1993-11-20,24.74
18/08/2018,Australia,10,Beauden Barrett,1991-05-27,27.23
18/08/2018,Australia,13,Jack Goodhue,1995-06-13,23.18
18/08/2018,Australia,23,Anton Lienert-Brown,1995-04-15,23.34
25/08/2018,Australia,2,Codie Taylor,1991-03-31,27.4
25/08/2018,Australia,20,Ardie Savea,1993-10-14,24.86
25/08/2018,Australia,3,Owen Franks,1987-12-23,30.67
25/08/2018,Australia,5,Samuel Whitelock,1988-10-12,29.87
25/08/2018,Australia,17,Karl Tu'inukuafe,1993-02-21,25.51
25/08/2018,Australia,4,Brodie Retallick,1991-05-31,27.24
25/08/2018,Australia,14,Ben Smith,1986-06-01,32.23
25/08/2018,Australia,1,Joe Moody,1988-09-17,29.94
25/08/2018,Australia,11,Waisake Naholo,1991-05-08,27.3
25/08/2018,Australia,22,Damian McKenzie,1995-04-20,23.35
25/08/2018,Australia,9,Aaron Smith,1988-11-21,29.76
25/08/2018,Australia,15,Jordie Barrett,1997-02-17,21.52
25/08/2018,Australia,16,Nathan Harris,1992-03-08,26.46
25/08/2018,Australia,18,Ofa Tuungafasi,1992-04-19,26.35
25/08/2018,Australia,21,TJ Perenara,1992-01-23,26.59
25/08/2018,Australia,12,Ngani Laumape,1993-04-22,25.34
25/08/2018,Australia,6,Liam Squire,1991-03-20,27.43
25/08/2018,Australia,8,Kieran Read,1985-10-26,32.83
25/08/2018,Australia,7,Sam Cane,1992-01-13,26.62
25/08/2018,Australia,19,Scott Barrett,1993-11-20,24.76
25/08/2018,Australia,10,Beauden Barrett,1991-05-27,27.25
25/08/2018,Australia,13,Jack Goodhue,1995-06-13,23.2
25/08/2018,Australia,23,Anton Lienert-Brown,1995-04-15,23.36
08/09/2018,Argentina,21,Te Toiroa Tahuriorangi,1995-03-31,23.44
08/09/2018,Argentina,2,Codie Taylor,1991-03-31,27.44
08/09/2018,Argentina,7,Ardie Savea,1993-10-14,24.9
08/09/2018,Argentina,3,Owen Franks,1987-12-23,30.71
08/09/2018,Argentina,17,Tim Perry,1988-08-01,30.1
08/09/2018,Argentina,20,Luke Whitelock,1991-01-29,27.61
08/09/2018,Argentina,19,Samuel Whitelock,1988-10-12,29.91
08/09/2018,Argentina,1,Karl Tu'inukuafe,1993-02-21,25.54
08/09/2018,Argentina,4,Brodie Retallick,1991-05-31,27.28
08/09/2018,Argentina,15,Ben Smith,1986-06-01,32.27
08/09/2018,Argentina,11,Waisake Naholo,1991-05-08,27.34
08/09/2018,Argentina,22,Damian McKenzie,1995-04-20,23.39
08/09/2018,Argentina,16,Nathan Harris,1992-03-08,26.5
08/09/2018,Argentina,18,Ofa Tuungafasi,1992-04-19,26.39
08/09/2018,Argentina,9,TJ Perenara,1992-01-23,26.63
08/09/2018,Argentina,6,Shannon Frizell,1994-02-11,24.57
08/09/2018,Argentina,12,Ngani Laumape,1993-04-22,25.38
08/09/2018,Argentina,8,Kieran Read,1985-10-26,32.87
08/09/2018,Argentina,10,Richie Mo'unga,1994-05-25,24.29
08/09/2018,Argentina,5,Scott Barrett,1993-11-20,24.8
08/09/2018,Argentina,13,Jack Goodhue,1995-06-13,23.24
08/09/2018,Argentina,14,Nehe Milner-Skudder,1990-12-15,27.73
08/09/2018,Argentina,23,Anton Lienert-Brown,1995-04-15,23.4
15/09/2018,South Africa,12,Ryan Crotty,1988-09-23,29.98
15/09/2018,South Africa,2,Codie Taylor,1991-03-31,27.46
15/09/2018,South Africa,20,Ardie Savea,1993-10-14,24.92
15/09/2018,South Africa,3,Owen Franks,1987-12-23,30.73
15/09/2018,South Africa,17,Tim Perry,1988-08-01,30.12
15/09/2018,South Africa,4,Samuel Whitelock,1988-10-12,29.93
15/09/2018,South Africa,1,Karl Tu'inukuafe,1993-02-21,25.56
15/09/2018,South Africa,14,Ben Smith,1986-06-01,32.29
15/09/2018,South Africa,11,Rieko Ioane,1997-03-18,21.5
15/09/2018,South Africa,16,Liam Coltman,1990-01-25,28.64
15/09/2018,South Africa,23,Damian McKenzie,1995-04-20,23.41
15/09/2018,South Africa,9,Aaron Smith,1988-11-21,29.82
15/09/2018,South Africa,15,Jordie Barrett,1997-02-17,21.57
15/09/2018,South Africa,18,Ofa Tuungafasi,1992-04-19,26.41
15/09/2018,South Africa,21,TJ Perenara,1992-01-23,26.65
15/09/2018,South Africa,6,Liam Squire,1991-03-20,27.49
15/09/2018,South Africa,8,Kieran Read,1985-10-26,32.89
15/09/2018,South Africa,7,Sam Cane,1992-01-13,26.67
15/09/2018,South Africa,5,Scott Barrett,1993-11-20,24.82
15/09/2018,South Africa,10,Beauden Barrett,1991-05-27,27.31
15/09/2018,South Africa,19,Patrick Tuipulotu,1993-01-23,25.64
15/09/2018,South Africa,22,Jack Goodhue,1995-06-13,23.26
15/09/2018,South Africa,13,Anton Lienert-Brown,1995-04-15,23.42
29/09/2018,Argentina,13,Ryan Crotty,1988-09-23,30.02
29/09/2018,Argentina,12,Sonny Bill Williams,1985-08-03,33.16
29/09/2018,Argentina,2,Codie Taylor,1991-03-31,27.5
29/09/2018,Argentina,8,Ardie Savea,1993-10-14,24.96
29/09/2018,Argentina,18,Angus Ta'avao,1990-03-22,28.52
29/09/2018,Argentina,17,Tim Perry,1988-08-01,30.16
29/09/2018,Argentina,4,Samuel Whitelock,1988-10-12,29.96
29/09/2018,Argentina,1,Karl Tu'inukuafe,1993-02-21,25.6
29/09/2018,Argentina,15,Ben Smith,1986-06-01,32.33
29/09/2018,Argentina,11,Rieko Ioane,1997-03-18,21.53
29/09/2018,Argentina,20,Jackson Hemopo,1993-11-14,24.87
29/09/2018,Argentina,14,Waisake Naholo,1991-05-08,27.4
29/09/2018,Argentina,21,Aaron Smith,1988-11-21,29.85
29/09/2018,Argentina,16,Nathan Harris,1992-03-08,26.56
29/09/2018,Argentina,3,Ofa Tuungafasi,1992-04-19,26.45
29/09/2018,Argentina,9,TJ Perenara,1992-01-23,26.68
29/09/2018,Argentina,6,Shannon Frizell,1994-02-11,24.63
29/09/2018,Argentina,22,Richie Mo'unga,1994-05-25,24.35
29/09/2018,Argentina,7,Sam Cane,1992-01-13,26.71
29/09/2018,Argentina,5,Scott Barrett,1993-11-20,24.86
29/09/2018,Argentina,10,Beauden Barrett,1991-05-27,27.34
29/09/2018,Argentina,19,Patrick Tuipulotu,1993-01-23,25.68
29/09/2018,Argentina,23,Anton Lienert-Brown,1995-04-15,23.46
06/10/2018,South Africa,13,Ryan Crotty,1988-09-23,30.03
06/10/2018,South Africa,12,Sonny Bill Williams,1985-08-03,33.18
06/10/2018,South Africa,2,Codie Taylor,1991-03-31,27.52
06/10/2018,South Africa,20,Ardie Savea,1993-10-14,24.98
06/10/2018,South Africa,3,Owen Franks,1987-12-23,30.79
06/10/2018,South Africa,17,Tim Perry,1988-08-01,30.18
06/10/2018,South Africa,4,Samuel Whitelock,1988-10-12,29.98
06/10/2018,South Africa,1,Karl Tu'inukuafe,1993-02-21,25.62
06/10/2018,South Africa,15,Ben Smith,1986-06-01,32.35
06/10/2018,South Africa,11,Rieko Ioane,1997-03-18,21.55
06/10/2018,South Africa,14,Waisake Naholo,1991-05-08,27.41
06/10/2018,South Africa,9,Aaron Smith,1988-11-21,29.87
06/10/2018,South Africa,16,Nathan Harris,1992-03-08,26.58
06/10/2018,South Africa,18,Ofa Tuungafasi,1992-04-19,26.46
06/10/2018,South Africa,21,TJ Perenara,1992-01-23,26.7
06/10/2018,South Africa,6,Shannon Frizell,1994-02-11,24.65
06/10/2018,South Africa,8,Kieran Read,1985-10-26,32.95
06/10/2018,South Africa,22,Richie Mo'unga,1994-05-25,24.37
06/10/2018,South Africa,7,Sam Cane,1992-01-13,26.73
06/10/2018,South Africa,5,Scott Barrett,1993-11-20,24.88
06/10/2018,South Africa,10,Beauden Barrett,1991-05-27,27.36
06/10/2018,South Africa,19,Patrick Tuipulotu,1993-01-23,25.7
06/10/2018,South Africa,23,Anton Lienert-Brown,1995-04-15,23.48
27/10/2018,Australia,13,Ryan Crotty,1988-09-23,30.09
27/10/2018,Australia,12,Sonny Bill Williams,1985-08-03,33.23
27/10/2018,Australia,2,Codie Taylor,1991-03-31,27.58
27/10/2018,Australia,7,Ardie Savea,1993-10-14,25.04
27/10/2018,Australia,3,Owen Franks,1987-12-23,30.85
27/10/2018,Australia,4,Samuel Whitelock,1988-10-12,30.04
27/10/2018,Australia,17,Karl Tu'inukuafe,1993-02-21,25.68
27/10/2018,Australia,19,Brodie Retallick,1991-05-31,27.41
27/10/2018,Australia,14,Ben Smith,1986-06-01,32.41
27/10/2018,Australia,11,Rieko Ioane,1997-03-18,21.61
27/10/2018,Australia,1,Joe Moody,1988-09-17,30.11
27/10/2018,Australia,15,Damian McKenzie,1995-04-20,23.52
27/10/2018,Australia,21,Aaron Smith,1988-11-21,29.93
27/10/2018,Australia,18,Nepo Laulala,1991-11-06,26.97
27/10/2018,Australia,16,Nathan Harris,1992-03-08,26.64
27/10/2018,Australia,9,TJ Perenara,1992-01-23,26.76
27/10/2018,Australia,6,Liam Squire,1991-03-20,27.61
27/10/2018,Australia,8,Kieran Read,1985-10-26,33.0
27/10/2018,Australia,22,Richie Mo'unga,1994-05-25,24.42
27/10/2018,Australia,5,Scott Barrett,1993-11-20,24.93
27/10/2018,Australia,10,Beauden Barrett,1991-05-27,27.42
27/10/2018,Australia,20,Matt Todd,1988-03-24,30.59
27/10/2018,Australia,23,Anton Lienert-Brown,1995-04-15,23.54
03/11/2018,Japan,9,Te Toiroa Tahuriorangi,1995-03-31,23.6
03/11/2018,Japan,18,Tyrel Lomax,1996-03-16,22.63
03/11/2018,Japan,21,Mitchell Drummond,1994-02-15,24.72
03/11/2018,Japan,20,Gareth Evans,1991-08-05,27.25
03/11/2018,Japan,3,Angus Ta'avao,1990-03-22,28.62
03/11/2018,Japan,17,Tim Perry,1988-08-01,30.26
03/11/2018,Japan,23,George Bridge,1995-04-01,23.59
03/11/2018,Japan,8,Luke Whitelock,1991-01-29,27.76
03/11/2018,Japan,7,Dalton Papali'i,1997-10-11,21.06
03/11/2018,Japan,5,Jackson Hemopo,1993-11-14,24.97
03/11/2018,Japan,16,Liam Coltman,1990-01-25,28.77
03/11/2018,Japan,11,Waisake Naholo,1991-05-08,27.49
03/11/2018,Japan,2,Dane Coles,1986-12-10,31.9
03/11/2018,Japan,13,Matt Proctor,1992-10-26,26.02
03/11/2018,Japan,15,Jordie Barrett,1997-02-17,21.71
03/11/2018,Japan,22,Brett Cameron,1996-10-04,22.08
03/11/2018,Japan,1,Ofa Tuungafasi,1992-04-19,26.54
03/11/2018,Japan,12,Ngani Laumape,1993-04-22,25.53
03/11/2018,Japan,10,Richie Mo'unga,1994-05-25,24.44
03/11/2018,Japan,19,Dillon Hunt,1995-02-23,23.69
03/11/2018,Japan,4,Patrick Tuipulotu,1993-01-23,25.78
03/11/2018,Japan,6,Vaea Fifita,1992-06-17,26.38
03/11/2018,Japan,14,Nehe Milner-Skudder,1990-12-15,27.89
10/11/2018,England,23,Ryan Crotty,1988-09-23,30.13
10/11/2018,England,12,Sonny Bill Williams,1985-08-03,33.27
10/11/2018,England,2,Codie Taylor,1991-03-31,27.61
10/11/2018,England,7,Ardie Savea,1993-10-14,25.07
10/11/2018,England,3,Owen Franks,1987-12-23,30.88
10/11/2018,England,4,Samuel Whitelock,1988-10-12,30.08
10/11/2018,England,1,Karl Tu'inukuafe,1993-02-21,25.72
10/11/2018,England,5,Brodie Retallick,1991-05-31,27.45
10/11/2018,England,14,Ben Smith,1986-06-01,32.44
10/11/2018,England,11,Rieko Ioane,1997-03-18,21.65
10/11/2018,England,16,Dane Coles,1986-12-10,31.92
10/11/2018,England,15,Damian McKenzie,1995-04-20,23.56
10/11/2018,England,9,Aaron Smith,1988-11-21,29.97
10/11/2018,England,18,Nepo Laulala,1991-11-06,27.01
10/11/2018,England,17,Ofa Tuungafasi,1992-04-19,26.56
10/11/2018,England,21,TJ Perenara,1992-01-23,26.8
10/11/2018,England,6,Liam Squire,1991-03-20,27.64
10/11/2018,England,8,Kieran Read,1985-10-26,33.04
10/11/2018,England,22,Richie Mo'unga,1994-05-25,24.46
10/11/2018,England,19,Scott Barrett,1993-11-20,24.97
10/11/2018,England,10,Beauden Barrett,1991-05-27,27.46
10/11/2018,England,20,Matt Todd,1988-03-24,30.63
10/11/2018,England,13,Jack Goodhue,1995-06-13,23.41
17/11/2018,Ireland,12,Ryan Crotty,1988-09-23,30.15
17/11/2018,Ireland,2,Codie Taylor,1991-03-31,27.63
17/11/2018,Ireland,7,Ardie Savea,1993-10-14,25.09
17/11/2018,Ireland,3,Owen Franks,1987-12-23,30.9
17/11/2018,Ireland,5,Samuel Whitelock,1988-10-12,30.1
17/11/2018,Ireland,1,Karl Tu'inukuafe,1993-02-21,25.74
17/11/2018,Ireland,4,Brodie Retallick,1991-05-31,27.47
17/11/2018,Ireland,14,Ben Smith,1986-06-01,32.46
17/11/2018,Ireland,11,Rieko Ioane,1997-03-18,21.67
17/11/2018,Ireland,16,Dane Coles,1986-12-10,31.94
17/11/2018,Ireland,15,Damian McKenzie,1995-04-20,23.58
17/11/2018,Ireland,9,Aaron Smith,1988-11-21,29.99
17/11/2018,Ireland,18,Nepo Laulala,1991-11-06,27.03
17/11/2018,Ireland,17,Ofa Tuungafasi,1992-04-19,26.58
17/11/2018,Ireland,21,TJ Perenara,1992-01-23,26.82
17/11/2018,Ireland,6,Liam Squire,1991-03-20,27.66
17/11/2018,Ireland,8,Kieran Read,1985-10-26,33.06
17/11/2018,Ireland,22,Richie Mo'unga,1994-05-25,24.48
17/11/2018,Ireland,19,Scott Barrett,1993-11-20,24.99
17/11/2018,Ireland,10,Beauden Barrett,1991-05-27,27.48
17/11/2018,Ireland,20,Matt Todd,1988-03-24,30.65
