date,opposition,shirt,player,dob,age_on_matchday
18/06/2016,Australia,13,Jonathan Joseph,1991-05-21,25.08
18/06/2016,Australia,12,Owen Farrell,1991-09-24,24.73
18/06/2016,Australia,9,Ben Youngs,1989-09-05,26.78
18/06/2016,Australia,1,Mako Vunipola,1991-01-14,25.43
18/06/2016,Australia,8,Billy Vunipola,1992-11-03,23.62
18/06/2016,Australia,6,Chris Robshaw,1986-06-04,30.04
18/06/2016,Australia,10,George Ford,1993-03-16,23.26
18/06/2016,Australia,3,Dan Cole,1987-05-09,29.11
18/06/2016,Australia,19,Joe Launchbury,1991-04-12,25.19
18/06/2016,Australia,11,Jack Nowell,1993-04-11,23.19
18/06/2016,Australia,20,Courtney Lawes,1989-02-23,27.32
18/06/2016,Australia,4,Maro Itoje,1994-10-28,21.64
18/06/2016,Australia,18,Paul Hill,1995-03-02,21.3
18/06/2016,Australia,2,Dylan Hartley,1986-03-24,30.24
18/06/2016,Australia,22,Danny Care,1987-01-02,29.46
18/06/2016,Australia,14,Anthony Watson,1994-02-26,22.31
18/06/2016,Australia,17,Matt Mullan,1987-02-23,29.32
18/06/2016,Australia,16,Jamie George,1990-10-20,25.66
18/06/2016,Australia,7,James Haskell,1985-04-02,31.21
18/06/2016,Australia,21,Jack Clifford,1993-02-12,23.35
18/06/2016,Australia,15,Mike Brown,1985-09-04,30.79
18/06/2016,Australia,23,Elliot Daly,1992-10-08,23.69
18/06/2016,Australia,5,George Kruis,1990-02-22,26.32
25/06/2016,Australia,13,Jonathan Joseph,1991-05-21,25.1
25/06/2016,Australia,12,Owen Farrell,1991-09-24,24.75
25/06/2016,Australia,9,Ben Youngs,1989-09-05,26.8
25/06/2016,Australia,1,Mako Vunipola,1991-01-14,25.45
25/06/2016,Australia,8,Billy Vunipola,1992-11-03,23.64
25/06/2016,Australia,6,Chris Robshaw,1986-06-04,30.06
25/06/2016,Australia,10,George Ford,1993-03-16,23.28
25/06/2016,Australia,3,Dan Cole,1987-05-09,29.13
25/06/2016,Australia,19,Joe Launchbury,1991-04-12,25.21
25/06/2016,Australia,11,Jack Nowell,1993-04-11,23.21
25/06/2016,Australia,20,Courtney Lawes,1989-02-23,27.34
25/06/2016,Australia,4,Maro Itoje,1994-10-28,21.66
25/06/2016,Australia,18,Paul Hill,1995-03-02,21.32
25/06/2016,Australia,2,Dylan Hartley,1986-03-24,30.26
25/06/2016,Australia,22,Danny Care,1987-01-02,29.48
25/06/2016,Australia,7,Teimana Harrison,1992-09-05,23.8
25/06/2016,Australia,14,Anthony Watson,1994-02-26,22.33
25/06/2016,Australia,17,Matt Mullan,1987-02-23,29.34
25/06/2016,Australia,16,Jamie George,1990-10-20,25.68
25/06/2016,Australia,21,Jack Clifford,1993-02-12,23.37
25/06/2016,Australia,15,Mike Brown,1985-09-04,30.81
25/06/2016,Australia,23,Elliot Daly,1992-10-08,23.71
25/06/2016,Australia,5,George Kruis,1990-02-22,26.34
12/11/2016,South Africa,23,Jonathan Joseph,1991-05-21,25.48
12/11/2016,South Africa,11,Jonny May,1990-04-01,26.62
12/11/2016,South Africa,12,Owen Farrell,1991-09-24,25.14
12/11/2016,South Africa,9,Ben Youngs,1989-09-05,27.19
12/11/2016,South Africa,1,Mako Vunipola,1991-01-14,25.83
12/11/2016,South Africa,8,Billy Vunipola,1992-11-03,24.03
12/11/2016,South Africa,6,Chris Robshaw,1986-06-04,30.44
12/11/2016,South Africa,10,George Ford,1993-03-16,23.66
12/11/2016,South Africa,3,Dan Cole,1987-05-09,29.51
12/11/2016,South Africa,20,Nathan Hughes,1991-06-10,25.43
12/11/2016,South Africa,4,Joe Launchbury,1991-04-12,25.59
12/11/2016,South Africa,5,Courtney Lawes,1989-02-23,27.72
12/11/2016,South Africa,7,Tom Wood,1986-11-03,30.03
12/11/2016,South Africa,2,Dylan Hartley,1986-03-24,30.64
12/11/2016,South Africa,21,Danny Care,1987-01-02,29.86
12/11/2016,South Africa,22,Ben Te'o,1987-01-27,29.79
12/11/2016,South Africa,16,Jamie George,1990-10-20,26.06
12/11/2016,South Africa,18,Kyle Sinckler,1993-03-30,23.62
12/11/2016,South Africa,17,Joe Marler,1990-07-07,26.35
12/11/2016,South Africa,15,Mike Brown,1985-09-04,31.19
12/11/2016,South Africa,19,David Attwood,1987-04-05,29.61
12/11/2016,South Africa,13,Elliot Daly,1992-10-08,24.1
12/11/2016,South Africa,14,Marland Yarde,1992-04-20,24.56
19/11/2016,Fiji,13,Jonathan Joseph,1991-05-21,25.5
19/11/2016,Fiji,12,Owen Farrell,1991-09-24,25.16
19/11/2016,Fiji,9,Ben Youngs,1989-09-05,27.21
19/11/2016,Fiji,1,Mako Vunipola,1991-01-14,25.85
19/11/2016,Fiji,8,Billy Vunipola,1992-11-03,24.04
19/11/2016,Fiji,6,Chris Robshaw,1986-06-04,30.46
19/11/2016,Fiji,10,George Ford,1993-03-16,23.68
19/11/2016,Fiji,3,Dan Cole,1987-05-09,29.53
19/11/2016,Fiji,20,Nathan Hughes,1991-06-10,25.45
19/11/2016,Fiji,4,Joe Launchbury,1991-04-12,25.61
19/11/2016,Fiji,5,Courtney Lawes,1989-02-23,27.74
19/11/2016,Fiji,14,Semesa Rokoduguni,1987-08-28,29.23
19/11/2016,Fiji,2,Dylan Hartley,1986-03-24,30.66
19/11/2016,Fiji,21,Danny Care,1987-01-02,29.88
19/11/2016,Fiji,7,Teimana Harrison,1992-09-05,24.21
19/11/2016,Fiji,19,Charlie Ewels,1995-06-29,21.39
19/11/2016,Fiji,23,Henry Slade,1993-03-19,23.67
19/11/2016,Fiji,22,Ben Te'o,1987-01-27,29.81
19/11/2016,Fiji,16,Jamie George,1990-10-20,26.08
19/11/2016,Fiji,18,Kyle Sinckler,1993-03-30,23.64
19/11/2016,Fiji,17,Joe Marler,1990-07-07,26.37
19/11/2016,Fiji,11,Elliot Daly,1992-10-08,24.12
19/11/2016,Fiji,15,Alex Goode,1988-05-07,28.54
26/11/2016,Argentina,13,Jonathan Joseph,1991-05-21,25.52
26/11/2016,Argentina,14,Jonny May,1990-04-01,26.66
26/11/2016,Argentina,12,Owen Farrell,1991-09-24,25.18
26/11/2016,Argentina,9,Ben Youngs,1989-09-05,27.23
26/11/2016,Argentina,1,Mako Vunipola,1991-01-14,25.87
26/11/2016,Argentina,8,Billy Vunipola,1992-11-03,24.06
26/11/2016,Argentina,6,Chris Robshaw,1986-06-04,30.48
26/11/2016,Argentina,10,George Ford,1993-03-16,23.7
26/11/2016,Argentina,3,Dan Cole,1987-05-09,29.55
26/11/2016,Argentina,4,Courtney Lawes,1989-02-23,27.76
26/11/2016,Argentina,7,Tom Wood,1986-11-03,30.06
26/11/2016,Argentina,2,Dylan Hartley,1986-03-24,30.68
26/11/2016,Argentina,21,Danny Care,1987-01-02,29.9
26/11/2016,Argentina,20,Teimana Harrison,1992-09-05,24.23
26/11/2016,Argentina,19,Charlie Ewels,1995-06-29,21.41
26/11/2016,Argentina,23,Henry Slade,1993-03-19,23.69
26/11/2016,Argentina,22,Ben Te'o,1987-01-27,29.83
26/11/2016,Argentina,16,Jamie George,1990-10-20,26.1
26/11/2016,Argentina,18,Kyle Sinckler,1993-03-30,23.66
26/11/2016,Argentina,17,Joe Marler,1990-07-07,26.39
26/11/2016,Argentina,15,Mike Brown,1985-09-04,31.23
26/11/2016,Argentina,11,Elliot Daly,1992-10-08,24.13
26/11/2016,Argentina,5,George Kruis,1990-02-22,26.76
03/12/2016,Australia,13,Jonathan Joseph,1991-05-21,25.54
03/12/2016,Australia,11,Jonny May,1990-04-01,26.68
03/12/2016,Australia,12,Owen Farrell,1991-09-24,25.19
03/12/2016,Australia,9,Ben Youngs,1989-09-05,27.24
03/12/2016,Australia,1,Mako Vunipola,1991-01-14,25.89
03/12/2016,Australia,6,Chris Robshaw,1986-06-04,30.5
03/12/2016,Australia,10,George Ford,1993-03-16,23.72
03/12/2016,Australia,3,Dan Cole,1987-05-09,29.57
03/12/2016,Australia,8,Nathan Hughes,1991-06-10,25.48
03/12/2016,Australia,4,Courtney Lawes,1989-02-23,27.78
03/12/2016,Australia,7,Tom Wood,1986-11-03,30.08
03/12/2016,Australia,2,Dylan Hartley,1986-03-24,30.7
03/12/2016,Australia,21,Danny Care,1987-01-02,29.92
03/12/2016,Australia,20,Teimana Harrison,1992-09-05,24.24
03/12/2016,Australia,19,Charlie Ewels,1995-06-29,21.43
03/12/2016,Australia,23,Henry Slade,1993-03-19,23.71
03/12/2016,Australia,22,Ben Te'o,1987-01-27,29.85
03/12/2016,Australia,16,Jamie George,1990-10-20,26.12
03/12/2016,Australia,18,Kyle Sinckler,1993-03-30,23.68
03/12/2016,Australia,17,Joe Marler,1990-07-07,26.41
03/12/2016,Australia,15,Mike Brown,1985-09-04,31.25
03/12/2016,Australia,14,Marland Yarde,1992-04-20,24.62
03/12/2016,Australia,5,George Kruis,1990-02-22,26.78
04/02/2017,France,13,Jonathan Joseph,1991-05-21,25.71
04/02/2017,France,14,Jonny May,1990-04-01,26.85
04/02/2017,France,12,Owen Farrell,1991-09-24,25.37
04/02/2017,France,9,Ben Youngs,1989-09-05,27.42
04/02/2017,France,10,George Ford,1993-03-16,23.89
04/02/2017,France,3,Dan Cole,1987-05-09,29.74
04/02/2017,France,8,Nathan Hughes,1991-06-10,25.66
04/02/2017,France,4,Joe Launchbury,1991-04-12,25.82
04/02/2017,France,23,Jack Nowell,1993-04-11,23.82
04/02/2017,France,5,Courtney Lawes,1989-02-23,27.95
04/02/2017,France,7,Tom Wood,1986-11-03,30.26
04/02/2017,France,6,Maro Itoje,1994-10-28,22.27
04/02/2017,France,2,Dylan Hartley,1986-03-24,30.87
04/02/2017,France,21,Danny Care,1987-01-02,30.09
04/02/2017,France,19,Teimana Harrison,1992-09-05,24.42
04/02/2017,France,22,Ben Te'o,1987-01-27,30.02
04/02/2017,France,17,Matt Mullan,1987-02-23,29.95
04/02/2017,France,16,Jamie George,1990-10-20,26.29
04/02/2017,France,18,Kyle Sinckler,1993-03-30,23.85
04/02/2017,France,1,Joe Marler,1990-07-07,26.58
04/02/2017,France,20,James Haskell,1985-04-02,31.84
04/02/2017,France,15,Mike Brown,1985-09-04,31.42
04/02/2017,France,11,Elliot Daly,1992-10-08,24.33
11/02/2017,Wales,13,Jonathan Joseph,1991-05-21,25.73
11/02/2017,Wales,23,Jonny May,1990-04-01,26.87
11/02/2017,Wales,12,Owen Farrell,1991-09-24,25.39
11/02/2017,Wales,9,Ben Youngs,1989-09-05,27.44
11/02/2017,Wales,10,George Ford,1993-03-16,23.91
11/02/2017,Wales,3,Dan Cole,1987-05-09,29.76
11/02/2017,Wales,8,Nathan Hughes,1991-06-10,25.68
11/02/2017,Wales,4,Joe Launchbury,1991-04-12,25.84
11/02/2017,Wales,14,Jack Nowell,1993-04-11,23.84
11/02/2017,Wales,5,Courtney Lawes,1989-02-23,27.97
11/02/2017,Wales,19,Tom Wood,1986-11-03,30.28
11/02/2017,Wales,6,Maro Itoje,1994-10-28,22.29
11/02/2017,Wales,2,Dylan Hartley,1986-03-24,30.89
11/02/2017,Wales,21,Danny Care,1987-01-02,30.11
11/02/2017,Wales,22,Ben Te'o,1987-01-27,30.04
11/02/2017,Wales,17,Matt Mullan,1987-02-23,29.97
11/02/2017,Wales,16,Jamie George,1990-10-20,26.31
11/02/2017,Wales,18,Kyle Sinckler,1993-03-30,23.87
11/02/2017,Wales,1,Joe Marler,1990-07-07,26.6
11/02/2017,Wales,20,James Haskell,1985-04-02,31.86
11/02/2017,Wales,7,Jack Clifford,1993-02-12,24.0
11/02/2017,Wales,15,Mike Brown,1985-09-04,31.44
11/02/2017,Wales,11,Elliot Daly,1992-10-08,24.35
26/02/2017,Italy,14,Jonny May,1990-04-01,26.91
26/02/2017,Italy,12,Owen Farrell,1991-09-24,25.43
26/02/2017,Italy,21,Ben Youngs,1989-09-05,27.48
26/02/2017,Italy,17,Mako Vunipola,1991-01-14,26.12
26/02/2017,Italy,10,George Ford,1993-03-16,23.95
26/02/2017,Italy,3,Dan Cole,1987-05-09,29.8
26/02/2017,Italy,8,Nathan Hughes,1991-06-10,25.72
26/02/2017,Italy,4,Joe Launchbury,1991-04-12,25.88
26/02/2017,Italy,23,Jack Nowell,1993-04-11,23.88
26/02/2017,Italy,5,Courtney Lawes,1989-02-23,28.01
26/02/2017,Italy,19,Tom Wood,1986-11-03,30.32
26/02/2017,Italy,6,Maro Itoje,1994-10-28,22.33
26/02/2017,Italy,2,Dylan Hartley,1986-03-24,30.93
26/02/2017,Italy,9,Danny Care,1987-01-02,30.15
26/02/2017,Italy,22,Henry Slade,1993-03-19,23.94
26/02/2017,Italy,13,Ben Te'o,1987-01-27,30.08
26/02/2017,Italy,16,Jamie George,1990-10-20,26.36
26/02/2017,Italy,18,Kyle Sinckler,1993-03-30,23.91
26/02/2017,Italy,1,Joe Marler,1990-07-07,26.64
26/02/2017,Italy,7,James Haskell,1985-04-02,31.9
26/02/2017,Italy,20,Jack Clifford,1993-02-12,24.04
26/02/2017,Italy,15,Mike Brown,1985-09-04,31.48
26/02/2017,Italy,11,Elliot Daly,1992-10-08,24.39
11/03/2017,Scotland,13,Jonathan Joseph,1991-05-21,25.81
11/03/2017,Scotland,12,Owen Farrell,1991-09-24,25.46
11/03/2017,Scotland,9,Ben Youngs,1989-09-05,27.51
11/03/2017,Scotland,17,Mako Vunipola,1991-01-14,26.16
11/03/2017,Scotland,20,Billy Vunipola,1992-11-03,24.35
11/03/2017,Scotland,10,George Ford,1993-03-16,23.99
11/03/2017,Scotland,3,Dan Cole,1987-05-09,29.84
11/03/2017,Scotland,8,Nathan Hughes,1991-06-10,25.75
11/03/2017,Scotland,4,Joe Launchbury,1991-04-12,25.91
11/03/2017,Scotland,14,Jack Nowell,1993-04-11,23.92
11/03/2017,Scotland,5,Courtney Lawes,1989-02-23,28.04
11/03/2017,Scotland,19,Tom Wood,1986-11-03,30.35
11/03/2017,Scotland,6,Maro Itoje,1994-10-28,22.37
11/03/2017,Scotland,2,Dylan Hartley,1986-03-24,30.97
11/03/2017,Scotland,21,Danny Care,1987-01-02,30.19
11/03/2017,Scotland,23,Anthony Watson,1994-02-26,23.04
11/03/2017,Scotland,22,Ben Te'o,1987-01-27,30.12
11/03/2017,Scotland,16,Jamie George,1990-10-20,26.39
11/03/2017,Scotland,18,Kyle Sinckler,1993-03-30,23.95
11/03/2017,Scotland,1,Joe Marler,1990-07-07,26.68
11/03/2017,Scotland,7,James Haskell,1985-04-02,31.94
11/03/2017,Scotland,15,Mike Brown,1985-09-04,31.52
11/03/2017,Scotland,11,Elliot Daly,1992-10-08,24.42
18/03/2017,Ireland,13,Jonathan Joseph,1991-05-21,25.83
18/03/2017,Ireland,12,Owen Farrell,1991-09-24,25.48
18/03/2017,Ireland,9,Ben Youngs,1989-09-05,27.53
18/03/2017,Ireland,17,Mako Vunipola,1991-01-14,26.17
18/03/2017,Ireland,8,Billy Vunipola,1992-11-03,24.37
18/03/2017,Ireland,10,George Ford,1993-03-16,24.01
18/03/2017,Ireland,3,Dan Cole,1987-05-09,29.86
18/03/2017,Ireland,20,Nathan Hughes,1991-06-10,25.77
18/03/2017,Ireland,4,Joe Launchbury,1991-04-12,25.93
18/03/2017,Ireland,23,Jack Nowell,1993-04-11,23.93
18/03/2017,Ireland,5,Courtney Lawes,1989-02-23,28.06
18/03/2017,Ireland,19,Tom Wood,1986-11-03,30.37
18/03/2017,Ireland,6,Maro Itoje,1994-10-28,22.39
18/03/2017,Ireland,2,Dylan Hartley,1986-03-24,30.98
18/03/2017,Ireland,21,Danny Care,1987-01-02,30.21
18/03/2017,Ireland,14,Anthony Watson,1994-02-26,23.06
18/03/2017,Ireland,22,Ben Te'o,1987-01-27,30.14
18/03/2017,Ireland,16,Jamie George,1990-10-20,26.41
18/03/2017,Ireland,18,Kyle Sinckler,1993-03-30,23.97
18/03/2017,Ireland,1,Joe Marler,1990-07-07,26.7
18/03/2017,Ireland,7,James Haskell,1985-04-02,31.96
18/03/2017,Ireland,15,Mike Brown,1985-09-04,31.54
18/03/2017,Ireland,11,Elliot Daly,1992-10-08,24.44
28/05/2017,Barbarians,11,Jonny May,1990-04-01,27.16
28/05/2017,Barbarians,2,Jack Singleton,1996-05-14,21.04
28/05/2017,Barbarians,12,Alex Lozowski,1993-06-30,23.91
28/05/2017,Barbarians,6,Chris Robshaw,1986-06-04,30.98
28/05/2017,Barbarians,14,Nathan Earle,1994-09-25,22.67
28/05/2017,Barbarians,10,George Ford,1993-03-16,24.2
28/05/2017,Barbarians,20,Tom Curry,1998-06-15,18.95
28/05/2017,Barbarians,8,Josh Beaumont,1992-03-24,25.18
28/05/2017,Barbarians,16,George McGuigan,1993-03-30,24.16
28/05/2017,Barbarians,7,Sam Underhill,1996-07-22,20.85
28/05/2017,Barbarians,18,Jamal Ford-Robinson,1993-09-11,23.71
28/05/2017,Barbarians,21,Mark Wilson,1989-10-06,27.64
28/05/2017,Barbarians,19,Will Spencer,1992-05-30,24.99
28/05/2017,Barbarians,1,Ellis Genge,1995-02-16,22.28
28/05/2017,Barbarians,9,Danny Care,1987-01-02,30.4
28/05/2017,Barbarians,4,Charlie Ewels,1995-06-29,21.91
28/05/2017,Barbarians,13,Sam James,1994-07-03,22.9
28/05/2017,Barbarians,23,Mike Haley,1994-06-28,22.92
28/05/2017,Barbarians,17,Ross Harrison,1992-09-03,24.73
28/05/2017,Barbarians,22,Richard Wigglesworth,1983-06-09,33.97
28/05/2017,Barbarians,5,Nick Isiekwe,1998-04-20,19.11
28/05/2017,Barbarians,15,Mike Brown,1985-09-04,31.73
28/05/2017,Barbarians,3,Will Collier,1991-05-05,26.06
10/06/2017,Argentina,11,Jonny May,1990-04-01,27.19
10/06/2017,Argentina,16,Jack Singleton,1996-05-14,21.07
10/06/2017,Argentina,3,Harry Williams,1991-10-01,25.69
10/06/2017,Argentina,12,Alex Lozowski,1993-06-30,23.95
10/06/2017,Argentina,10,George Ford,1993-03-16,24.24
10/06/2017,Argentina,7,Tom Curry,1998-06-15,18.99
10/06/2017,Argentina,8,Nathan Hughes,1991-06-10,26.0
10/06/2017,Argentina,4,Joe Launchbury,1991-04-12,26.16
10/06/2017,Argentina,22,Piers Francis,1990-06-20,26.97
10/06/2017,Argentina,6,Mark Wilson,1989-10-06,27.68
10/06/2017,Argentina,1,Ellis Genge,1995-02-16,22.31
10/06/2017,Argentina,2,Dylan Hartley,1986-03-24,31.21
10/06/2017,Argentina,9,Danny Care,1987-01-02,30.44
10/06/2017,Argentina,5,Charlie Ewels,1995-06-29,21.95
10/06/2017,Argentina,13,Henry Slade,1993-03-19,24.23
10/06/2017,Argentina,23,Denny Solomona,1993-10-27,23.62
10/06/2017,Argentina,20,Don Armand,1988-09-23,28.71
10/06/2017,Argentina,17,Matt Mullan,1987-02-23,30.29
10/06/2017,Argentina,19,Nick Isiekwe,1998-04-20,19.14
10/06/2017,Argentina,15,Mike Brown,1985-09-04,31.77
10/06/2017,Argentina,18,Will Collier,1991-05-05,26.1
10/06/2017,Argentina,14,Marland Yarde,1992-04-20,25.14
10/06/2017,Argentina,21,Jack Maunder,1997-04-05,20.18
17/06/2017,Argentina,11,Jonny May,1990-04-01,27.21
17/06/2017,Argentina,16,Jack Singleton,1996-05-14,21.09
17/06/2017,Argentina,3,Harry Williams,1991-10-01,25.71
17/06/2017,Argentina,22,Alex Lozowski,1993-06-30,23.96
17/06/2017,Argentina,6,Chris Robshaw,1986-06-04,31.04
17/06/2017,Argentina,10,George Ford,1993-03-16,24.26
17/06/2017,Argentina,8,Nathan Hughes,1991-06-10,26.02
17/06/2017,Argentina,4,Joe Launchbury,1991-04-12,26.18
17/06/2017,Argentina,7,Sam Underhill,1996-07-22,20.9
17/06/2017,Argentina,12,Piers Francis,1990-06-20,26.99
17/06/2017,Argentina,20,Mark Wilson,1989-10-06,27.7
17/06/2017,Argentina,1,Ellis Genge,1995-02-16,22.33
17/06/2017,Argentina,2,Dylan Hartley,1986-03-24,31.23
17/06/2017,Argentina,9,Danny Care,1987-01-02,30.46
17/06/2017,Argentina,5,Charlie Ewels,1995-06-29,21.97
17/06/2017,Argentina,13,Henry Slade,1993-03-19,24.25
17/06/2017,Argentina,23,Denny Solomona,1993-10-27,23.64
17/06/2017,Argentina,17,Matt Mullan,1987-02-23,30.31
17/06/2017,Argentina,19,Nick Isiekwe,1998-04-20,19.16
17/06/2017,Argentina,15,Mike Brown,1985-09-04,31.78
17/06/2017,Argentina,18,Will Collier,1991-05-05,26.12
17/06/2017,Argentina,14,Marland Yarde,1992-04-20,25.16
17/06/2017,Argentina,21,Jack Maunder,1997-04-05,20.2
11/11/2017,Argentina,13,Jonathan Joseph,1991-05-21,26.48
11/11/2017,Argentina,9,Ben Youngs,1989-09-05,28.18
11/11/2017,Argentina,18,Harry Williams,1991-10-01,26.11
11/11/2017,Argentina,1,Mako Vunipola,1991-01-14,26.83
11/11/2017,Argentina,22,Alex Lozowski,1993-06-30,24.37
11/11/2017,Argentina,6,Chris Robshaw,1986-06-04,31.44
11/11/2017,Argentina,10,George Ford,1993-03-16,24.66
11/11/2017,Argentina,20,Sam Simmonds,1994-11-10,23.0
11/11/2017,Argentina,3,Dan Cole,1987-05-09,30.51
11/11/2017,Argentina,8,Nathan Hughes,1991-06-10,26.42
11/11/2017,Argentina,19,Joe Launchbury,1991-04-12,26.59
11/11/2017,Argentina,7,Sam Underhill,1996-07-22,21.31
11/11/2017,Argentina,4,Courtney Lawes,1989-02-23,28.72
11/11/2017,Argentina,17,Ellis Genge,1995-02-16,22.74
11/11/2017,Argentina,23,Semesa Rokoduguni,1987-08-28,30.21
11/11/2017,Argentina,2,Dylan Hartley,1986-03-24,31.64
11/11/2017,Argentina,21,Danny Care,1987-01-02,30.86
11/11/2017,Argentina,14,Anthony Watson,1994-02-26,23.71
11/11/2017,Argentina,12,Henry Slade,1993-03-19,24.65
11/11/2017,Argentina,16,Jamie George,1990-10-20,27.06
11/11/2017,Argentina,15,Mike Brown,1985-09-04,32.19
11/11/2017,Argentina,11,Elliot Daly,1992-10-08,25.09
11/11/2017,Argentina,5,George Kruis,1990-02-22,27.72
18/11/2017,Australia,13,Jonathan Joseph,1991-05-21,26.5
18/11/2017,Australia,14,Jonny May,1990-04-01,27.63
18/11/2017,Australia,12,Owen Farrell,1991-09-24,26.15
18/11/2017,Australia,9,Ben Youngs,1989-09-05,28.2
18/11/2017,Australia,18,Harry Williams,1991-10-01,26.13
18/11/2017,Australia,1,Mako Vunipola,1991-01-14,26.85
18/11/2017,Australia,6,Chris Robshaw,1986-06-04,31.46
18/11/2017,Australia,10,George Ford,1993-03-16,24.68
18/11/2017,Australia,20,Sam Simmonds,1994-11-10,23.02
18/11/2017,Australia,3,Dan Cole,1987-05-09,30.53
18/11/2017,Australia,8,Nathan Hughes,1991-06-10,26.44
18/11/2017,Australia,4,Joe Launchbury,1991-04-12,26.6
18/11/2017,Australia,7,Sam Underhill,1996-07-22,21.33
18/11/2017,Australia,5,Courtney Lawes,1989-02-23,28.73
18/11/2017,Australia,19,Maro Itoje,1994-10-28,23.06
18/11/2017,Australia,23,Semesa Rokoduguni,1987-08-28,30.23
18/11/2017,Australia,2,Dylan Hartley,1986-03-24,31.66
18/11/2017,Australia,21,Danny Care,1987-01-02,30.88
18/11/2017,Australia,15,Anthony Watson,1994-02-26,23.73
18/11/2017,Australia,22,Henry Slade,1993-03-19,24.67
18/11/2017,Australia,16,Jamie George,1990-10-20,27.08
18/11/2017,Australia,17,Joe Marler,1990-07-07,27.37
18/11/2017,Australia,11,Elliot Daly,1992-10-08,25.11
25/11/2017,Samoa,14,Jonny May,1990-04-01,27.65
25/11/2017,Samoa,21,Ben Youngs,1989-09-05,28.22
25/11/2017,Samoa,18,Harry Williams,1991-10-01,26.15
25/11/2017,Samoa,12,Alex Lozowski,1993-06-30,24.41
25/11/2017,Samoa,7,Chris Robshaw,1986-06-04,31.48
25/11/2017,Samoa,10,George Ford,1993-03-16,24.7
25/11/2017,Samoa,8,Sam Simmonds,1994-11-10,23.04
25/11/2017,Samoa,3,Dan Cole,1987-05-09,30.55
25/11/2017,Samoa,4,Joe Launchbury,1991-04-12,26.62
25/11/2017,Samoa,20,Courtney Lawes,1989-02-23,28.75
25/11/2017,Samoa,6,Maro Itoje,1994-10-28,23.08
25/11/2017,Samoa,22,Piers Francis,1990-06-20,27.43
25/11/2017,Samoa,1,Ellis Genge,1995-02-16,22.77
25/11/2017,Samoa,23,Semesa Rokoduguni,1987-08-28,30.25
25/11/2017,Samoa,16,Dylan Hartley,1986-03-24,31.67
25/11/2017,Samoa,9,Danny Care,1987-01-02,30.9
25/11/2017,Samoa,5,Charlie Ewels,1995-06-29,22.41
25/11/2017,Samoa,13,Henry Slade,1993-03-19,24.69
25/11/2017,Samoa,2,Jamie George,1990-10-20,27.1
25/11/2017,Samoa,19,Nick Isiekwe,1998-04-20,19.6
25/11/2017,Samoa,17,Joe Marler,1990-07-07,27.39
25/11/2017,Samoa,15,Mike Brown,1985-09-04,32.23
25/11/2017,Samoa,11,Elliot Daly,1992-10-08,25.13
04/02/2018,Italy,22,Jonathan Joseph,1991-05-21,26.71
04/02/2018,Italy,11,Jonny May,1990-04-01,27.85
04/02/2018,Italy,12,Owen Farrell,1991-09-24,26.37
04/02/2018,Italy,9,Ben Youngs,1989-09-05,28.42
04/02/2018,Italy,18,Harry Williams,1991-10-01,26.35
04/02/2018,Italy,1,Mako Vunipola,1991-01-14,27.06
04/02/2018,Italy,7,Chris Robshaw,1986-06-04,31.67
04/02/2018,Italy,10,George Ford,1993-03-16,24.89
04/02/2018,Italy,8,Sam Simmonds,1994-11-10,23.24
04/02/2018,Italy,3,Dan Cole,1987-05-09,30.74
04/02/2018,Italy,4,Joe Launchbury,1991-04-12,26.82
04/02/2018,Italy,20,Sam Underhill,1996-07-22,21.54
04/02/2018,Italy,23,Jack Nowell,1993-04-11,24.82
04/02/2018,Italy,6,Courtney Lawes,1989-02-23,28.95
04/02/2018,Italy,5,Maro Itoje,1994-10-28,23.27
04/02/2018,Italy,2,Dylan Hartley,1986-03-24,31.87
04/02/2018,Italy,21,Danny Care,1987-01-02,31.09
04/02/2018,Italy,14,Anthony Watson,1994-02-26,23.94
04/02/2018,Italy,13,Ben Te'o,1987-01-27,31.02
04/02/2018,Italy,16,Jamie George,1990-10-20,27.29
04/02/2018,Italy,15,Mike Brown,1985-09-04,32.42
04/02/2018,Italy,17,Alec Hepburn,1993-03-30,24.85
04/02/2018,Italy,19,George Kruis,1990-02-22,27.95
10/02/2018,Wales,13,Jonathan Joseph,1991-05-21,26.73
10/02/2018,Wales,11,Jonny May,1990-04-01,27.86
10/02/2018,Wales,12,Owen Farrell,1991-09-24,26.38
10/02/2018,Wales,18,Harry Williams,1991-10-01,26.36
10/02/2018,Wales,1,Mako Vunipola,1991-01-14,27.08
10/02/2018,Wales,7,Chris Robshaw,1986-06-04,31.69
10/02/2018,Wales,10,George Ford,1993-03-16,24.91
10/02/2018,Wales,8,Sam Simmonds,1994-11-10,23.25
10/02/2018,Wales,3,Dan Cole,1987-05-09,30.76
10/02/2018,Wales,4,Joe Launchbury,1991-04-12,26.83
10/02/2018,Wales,20,Sam Underhill,1996-07-22,21.56
10/02/2018,Wales,23,Jack Nowell,1993-04-11,24.84
10/02/2018,Wales,6,Courtney Lawes,1989-02-23,28.96
10/02/2018,Wales,5,Maro Itoje,1994-10-28,23.29
10/02/2018,Wales,2,Dylan Hartley,1986-03-24,31.89
10/02/2018,Wales,9,Danny Care,1987-01-02,31.11
10/02/2018,Wales,14,Anthony Watson,1994-02-26,23.96
10/02/2018,Wales,22,Ben Te'o,1987-01-27,31.04
